"Wk","Home","Away","league_conseq","league_conseq.home","league_conseq.away","home_can_win_league","home_can_reach_champions","home_can_reach_europa","home_can_be_relegated","away_can_win_league","away_can_reach_champions","away_can_reach_europa","away_can_be_relegated","Season_End_Year","Competition_Name","Gender","Country","Round","Day","Date","Time","HomeGoals","Home_xG","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL","home_points_at_start","home_max_points","home_locked_league_win","home_locked_champions","home_locked_europa","home_locked_relegation","away_points_at_start","away_max_points","away_locked_league_win","away_locked_champions","away_locked_europa","away_locked_relegation"
21,"Sampdoria","Udinese",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17922,"18:00",4,2.8,0,0.4,18020,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/6b483dd1/Sampdoria-Udinese-January-26-2019-Serie-A",30,81,0,0,0,0,18,69,0,0,0,0
21,"Milan","Napoli",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17922,"20:30",0,1,0,0.7,56729,"Stadio Giuseppe Meazza","Daniele Doveri",NA,"https://fbref.com/en/matches/3abdc150/Milan-Napoli-January-26-2019-Serie-A",34,85,0,0,0,0,47,98,0,0,0,0
21,"Chievo","Fiorentina",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17923,"12:30",3,2.9,4,1.9,10000,"Stadio Marc'Antonio Bentegodi","Daniele Chiffi",NA,"https://fbref.com/en/matches/8736e8e0/Chievo-Fiorentina-January-27-2019-Serie-A",11,62,0,0,0,0,27,78,0,0,0,0
21,"Parma","SPAL",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17923,"15:00",2,2.5,3,2,15297,"Stadio Ennio Tardini","Rosario Abisso",NA,"https://fbref.com/en/matches/1130f304/Parma-SPAL-January-27-2019-Serie-A",28,79,0,0,0,0,18,69,0,0,0,0
21,"Atalanta","Roma",1,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17923,"15:00",3,2.4,3,1.4,19459,"Stadio Atleti Azzurri d'Italia","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/938e958a/Atalanta-Roma-January-27-2019-Serie-A",31,82,0,0,0,0,33,84,0,0,0,0
21,"Bologna","Frosinone",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17923,"15:00",0,0.8,4,1.4,16076,"Stadio Renato Dall'Ara","Luca Banti",NA,"https://fbref.com/en/matches/e2aec225/Bologna-Frosinone-January-27-2019-Serie-A",14,65,0,0,0,0,10,61,0,0,0,0
21,"Torino","Inter",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17923,"18:00",1,0.6,0,0.8,22002,"Stadio Olimpico di Torino","Fabio Maresca",NA,"https://fbref.com/en/matches/249e1f67/Torino-Internazionale-January-27-2019-Serie-A",27,78,0,0,0,0,40,91,0,0,0,0
21,"Lazio","Juventus",1,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17923,"20:30",1,1.6,2,1.2,60687,"Stadio Olimpico","Marco Guida",NA,"https://fbref.com/en/matches/cc20d5df/Lazio-Juventus-January-27-2019-Serie-A",32,83,0,0,0,0,56,107,0,0,0,0
21,"Empoli","Genoa",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Mon",17924,"20:30",1,1.7,3,2.1,7675,"Stadio Carlo Castellani","Federico La Penna",NA,"https://fbref.com/en/matches/85634cdf/Empoli-Genoa-January-28-2019-Serie-A",17,68,0,0,0,0,20,71,0,0,0,0
22,"Empoli","Chievo",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sat",17929,"15:00",2,2.1,2,1.4,7030,"Stadio Carlo Castellani","Marco Di Bello",NA,"https://fbref.com/en/matches/05a8a97b/Empoli-Chievo-February-2-2019-Serie-A",17,65,0,0,0,0,11,59,0,0,0,0
22,"Napoli","Sampdoria",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17929,"18:00",3,1.7,0,1,19455,"Stadio San Paolo","Luca Pairetto",NA,"https://fbref.com/en/matches/bb9376e0/Napoli-Sampdoria-February-2-2019-Serie-A",48,96,0,0,0,0,33,81,0,0,0,0
22,"Juventus","Parma",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17929,"20:30",3,1.9,3,1.2,39548,"Allianz Stadium","Piero Giacomelli",NA,"https://fbref.com/en/matches/65525bef/Juventus-Parma-February-2-2019-Serie-A",59,107,0,0,0,0,28,76,0,0,0,0
22,"SPAL","Torino",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17930,"12:30",0,0.8,0,0.5,12743,"Stadio Paolo Mazza","Maurizio Mariani",NA,"https://fbref.com/en/matches/146971bd/SPAL-Torino-February-3-2019-Serie-A",21,69,0,0,0,0,30,78,0,0,0,0
22,"Genoa","Sassuolo",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17930,"15:00",1,1,1,0.9,18927,"Stadio Comunale Luigi Ferraris","Gianluca Manganiello",NA,"https://fbref.com/en/matches/6f175cd2/Genoa-Sassuolo-February-3-2019-Serie-A",23,71,0,0,0,0,29,77,0,0,0,0
22,"Udinese","Fiorentina",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17930,"15:00",1,1.7,1,0.7,18118,"Stadio Benito Stirpe","Daniele Orsato",NA,"https://fbref.com/en/matches/ebb43a87/Udinese-Fiorentina-February-3-2019-Serie-A",18,66,0,0,0,0,30,78,0,0,0,0
22,"Inter","Bologna",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17930,"18:00",0,1.2,1,0.7,51566,"Stadio Giuseppe Meazza","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/075ddac0/Internazionale-Bologna-February-3-2019-Serie-A",40,88,0,0,0,0,14,62,0,0,0,0
22,"Roma","Milan",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17930,"20:30",1,2,1,0.7,37581,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/40fd2516/Roma-Milan-February-3-2019-Serie-A",34,82,0,0,0,0,35,83,0,0,0,0
22,"Frosinone","Lazio",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Mon",17931,"19:00",0,1.1,1,1.2,13221,"Stadio Benito Stirpe","Michael Fabbri",NA,"https://fbref.com/en/matches/3ec40fbc/Frosinone-Lazio-February-4-2019-Serie-A",13,61,0,0,0,0,32,80,0,0,0,0
22,"Cagliari","Atalanta",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Mon",17931,"21:00",0,1.1,1,0.9,14821,"Sardegna Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/51a0460d/Cagliari-Atalanta-February-4-2019-Serie-A",21,69,0,0,0,0,32,80,0,0,0,0
23,"Lazio","Empoli",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Thu",17934,"20:30",1,1.8,0,0.5,28121,"Stadio Olimpico","Daniele Chiffi",NA,"https://fbref.com/en/matches/b89261e2/Lazio-Empoli-February-7-2019-Serie-A",35,80,0,0,0,0,18,63,0,0,0,0
23,"Chievo","Roma",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17935,"20:30",0,0.9,3,1.6,15000,"Stadio Marc'Antonio Bentegodi","Rosario Abisso",NA,"https://fbref.com/en/matches/e8e87b77/Chievo-Roma-February-8-2019-Serie-A",12,57,0,0,0,0,35,80,0,0,0,0
23,"Fiorentina","Napoli",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17936,"18:00",0,0.7,0,2.9,29377,"Stadio Artemio Franchi","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/1ffe42d4/Fiorentina-Napoli-February-9-2019-Serie-A",31,76,0,0,0,0,51,96,0,0,0,0
23,"Parma","Inter",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17936,"20:30",0,0.5,1,2.2,18155,"Stadio Ennio Tardini","Massimiliano Irrati",NA,"https://fbref.com/en/matches/c8be0348/Parma-Internazionale-February-9-2019-Serie-A",29,74,0,0,0,0,40,85,0,0,0,0
23,"Bologna","Genoa",1,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17937,"12:30",1,1.1,1,1.2,17385,"Stadio Renato Dall'Ara","Gianluca Rocchi",NA,"https://fbref.com/en/matches/0c3840ca/Bologna-Genoa-February-10-2019-Serie-A",17,62,0,0,0,0,24,69,0,0,0,0
23,"Sampdoria","Frosinone",1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17937,"15:00",0,0.8,1,0.8,18937,"Stadio Comunale Luigi Ferraris","Livio Marinelli",NA,"https://fbref.com/en/matches/2b8e3215/Sampdoria-Frosinone-February-10-2019-Serie-A",33,78,0,0,0,0,13,58,0,0,0,0
23,"Atalanta","SPAL",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17937,"15:00",2,2,1,0.6,18342,"Stadio Atleti Azzurri d'Italia","Davide Massa",NA,"https://fbref.com/en/matches/7f78bd98/Atalanta-SPAL-February-10-2019-Serie-A",35,80,0,0,0,0,22,67,0,0,0,0
23,"Torino","Udinese",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17937,"15:00",1,1.8,0,1.8,16557,"Stadio Olimpico di Torino","Marco Guida",NA,"https://fbref.com/en/matches/b980c5e4/Torino-Udinese-February-10-2019-Serie-A",31,76,0,0,0,0,19,64,0,0,0,0
23,"Sassuolo","Juventus",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17937,"18:00",0,0.4,3,1.6,21584,"Stadio Città del Tricolore","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/1ab588a5/Sassuolo-Juventus-February-10-2019-Serie-A",30,75,0,0,0,0,60,105,0,0,0,0
23,"Milan","Cagliari",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17937,"20:30",3,2.1,0,1.3,45576,"Stadio Giuseppe Meazza","Federico La Penna",NA,"https://fbref.com/en/matches/4129c411/Milan-Cagliari-February-10-2019-Serie-A",36,81,0,0,0,0,21,66,0,0,0,0
24,"Juventus","Frosinone",1,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Fri",17942,"20:30",3,1.7,0,0.8,10570,"Allianz Stadium","Antonio Giua",NA,"https://fbref.com/en/matches/f1492e17/Juventus-Frosinone-February-15-2019-Serie-A",63,105,0,0,0,0,16,58,0,0,0,0
24,"Cagliari","Parma",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17943,"18:00",2,2.2,1,0.5,16119,"Sardegna Arena","Gianluca Manganiello",NA,"https://fbref.com/en/matches/a7398b93/Cagliari-Parma-February-16-2019-Serie-A",21,63,0,0,0,0,29,71,0,0,0,0
24,"Atalanta","Milan",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17943,"20:30",1,1.1,3,0.7,20801,"Stadio Atleti Azzurri d'Italia","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/52571c53/Atalanta-Milan-February-16-2019-Serie-A",38,80,0,0,0,0,39,81,0,0,0,0
24,"SPAL","Fiorentina",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17944,"12:30",1,1.1,4,3.3,37294,"Stadio Paolo Mazza","Luca Pairetto",NA,"https://fbref.com/en/matches/7ec1b561/SPAL-Fiorentina-February-17-2019-Serie-A",22,64,0,0,0,0,32,74,0,0,0,0
24,"Empoli","Sassuolo",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17944,"15:00",3,1.8,0,0.9,7202,"Stadio Carlo Castellani","Maurizio Mariani",NA,"https://fbref.com/en/matches/07e84eb6/Empoli-Sassuolo-February-17-2019-Serie-A",18,60,0,0,0,0,30,72,0,0,0,0
24,"Genoa","Lazio",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17944,"15:00",2,1.9,1,0.6,19936,"Stadio Comunale Luigi Ferraris","Luca Banti",NA,"https://fbref.com/en/matches/8633edae/Genoa-Lazio-February-17-2019-Serie-A",25,67,0,0,0,0,38,80,0,0,0,0
24,"Udinese","Chievo",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17944,"15:00",1,1.4,0,2.2,18008,"Dacia Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/89bfd1ab/Udinese-Chievo-February-17-2019-Serie-A",19,61,0,0,0,0,12,54,0,0,0,0
24,"Inter","Sampdoria",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17944,"18:00",2,2.6,1,0.9,55127,"Stadio Giuseppe Meazza","Daniele Doveri",NA,"https://fbref.com/en/matches/7454e76e/Internazionale-Sampdoria-February-17-2019-Serie-A",43,85,0,0,0,0,33,75,0,0,0,0
24,"Napoli","Torino",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17944,"20:30",0,2.4,0,0.5,21830,"Stadio San Paolo","Michael Fabbri",NA,"https://fbref.com/en/matches/19d1b74f/Napoli-Torino-February-17-2019-Serie-A",52,94,0,0,0,0,34,76,0,0,0,0
24,"Roma","Bologna",1,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Mon",17945,"20:30",2,1.6,1,2,31572,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/25732866/Roma-Bologna-February-18-2019-Serie-A",38,80,0,0,0,0,18,60,0,0,0,0
25,"Milan","Empoli",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17949,"20:30",3,1.3,0,0.6,47866,"Stadio Giuseppe Meazza","Piero Giacomelli",NA,"https://fbref.com/en/matches/f1700ac1/Milan-Empoli-February-22-2019-Serie-A",42,81,0,0,0,0,21,60,0,0,0,0
25,"Torino","Atalanta",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17950,"15:00",2,1.4,0,0.6,21062,"Stadio Olimpico di Torino","Daniele Orsato",NA,"https://fbref.com/en/matches/90d2d7d3/Torino-Atalanta-February-23-2019-Serie-A",35,74,0,0,0,0,38,77,0,0,0,0
25,"Frosinone","Roma",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17950,"20:30",2,1.7,3,2.3,15063,"Stadio Benito Stirpe","Gianluca Manganiello",NA,"https://fbref.com/en/matches/d762cb05/Frosinone-Roma-February-23-2019-Serie-A",16,55,0,0,0,0,41,80,0,0,0,0
25,"Sampdoria","Cagliari",1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"12:30",1,2.3,0,0.7,18840,"Stadio Comunale Luigi Ferraris","Luca Massimi",NA,"https://fbref.com/en/matches/1d3b9f5d/Sampdoria-Cagliari-February-24-2019-Serie-A",33,72,0,0,0,0,24,63,0,0,0,0
25,"Sassuolo","SPAL",1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"15:00",1,0.5,1,1.3,11554,"Stadio Città del Tricolore","Fabio Maresca",NA,"https://fbref.com/en/matches/53e17183/Sassuolo-SPAL-February-24-2019-Serie-A",30,69,0,0,0,0,22,61,0,0,0,0
25,"Bologna","Juventus",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"15:00",0,1.2,1,0.6,28934,"Stadio Renato Dall'Ara","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/889a0a3d/Bologna-Juventus-February-24-2019-Serie-A",18,57,0,0,0,0,66,105,0,0,0,0
25,"Chievo","Genoa",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"15:00",0,0.5,0,0.5,10500,"Stadio Marc'Antonio Bentegodi","Manuel Volpi",NA,"https://fbref.com/en/matches/9214a455/Chievo-Genoa-February-24-2019-Serie-A",12,51,0,0,0,0,28,67,0,0,0,0
25,"Parma","Napoli",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"18:00",0,0.5,4,1.1,18478,"Stadio Ennio Tardini","Daniele Chiffi",NA,"https://fbref.com/en/matches/41d1feee/Parma-Napoli-February-24-2019-Serie-A",29,68,0,0,0,0,53,92,0,0,0,0
25,"Fiorentina","Inter",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17951,"20:30",3,1.6,3,1.3,32824,"Stadio Artemio Franchi","Rosario Abisso",NA,"https://fbref.com/en/matches/6e205e48/Fiorentina-Internazionale-February-24-2019-Serie-A",35,74,0,0,0,0,46,85,0,0,0,0
25,"Lazio","Udinese",1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Wed",18003,"19:00",2,1,0,1.5,30162,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/a11fb902/Lazio-Udinese-April-17-2019-Serie-A",38,77,0,0,0,0,22,61,0,0,0,0
26,"Cagliari","Inter",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17956,"20:30",2,1.8,1,2.1,16223,"Sardegna Arena","Luca Banti",NA,"https://fbref.com/en/matches/5124ba06/Cagliari-Internazionale-March-1-2019-Serie-A",24,60,0,0,0,0,47,83,0,0,0,0
26,"Empoli","Parma",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17957,"15:00",3,2.7,3,1.3,8404,"Stadio Carlo Castellani","Marco Di Bello",NA,"https://fbref.com/en/matches/94f40f4f/Empoli-Parma-March-2-2019-Serie-A",21,57,0,0,0,0,29,65,0,0,0,0
26,"Milan","Sassuolo",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17957,"18:00",1,1.1,0,0.9,61462,"Stadio Giuseppe Meazza","Paolo Valeri",NA,"https://fbref.com/en/matches/809426d0/Milan-Sassuolo-March-2-2019-Serie-A",45,81,0,0,0,0,31,67,0,0,0,0
26,"Lazio","Roma",1,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17957,"20:30",3,2.1,0,1.1,53112,"Stadio Olimpico","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/3fd391fe/Lazio-Roma-March-2-2019-Serie-A",41,77,0,0,0,0,44,80,0,0,0,0
26,"Torino","Chievo",1,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17958,"12:30",3,0.7,0,1.2,25269,"Stadio Olimpico di Torino","Federico La Penna",NA,"https://fbref.com/en/matches/3cf1aeeb/Torino-Chievo-March-3-2019-Serie-A",38,74,0,0,0,0,13,49,0,0,0,0
26,"Genoa","Frosinone",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17958,"15:00",0,0.9,0,0.2,19920,"Stadio Comunale Luigi Ferraris","Maurizio Mariani",NA,"https://fbref.com/en/matches/0fe45804/Genoa-Frosinone-March-3-2019-Serie-A",29,65,0,0,0,0,16,52,0,0,0,0
26,"SPAL","Sampdoria",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17958,"15:00",1,0.8,2,0.9,12731,"Stadio Paolo Mazza","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/7a591f9a/SPAL-Sampdoria-March-3-2019-Serie-A",23,59,0,0,0,0,36,72,0,0,0,0
26,"Udinese","Bologna",1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2019,"Serie A","M","ITA",NA,"Sun",17958,"15:00",2,1.5,1,1.6,18349,"Dacia Arena","Davide Massa",NA,"https://fbref.com/en/matches/8be4be91/Udinese-Bologna-March-3-2019-Serie-A",22,58,0,0,0,0,18,54,0,0,0,0
26,"Atalanta","Fiorentina",1,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17958,"18:00",3,1.7,1,0.4,18796,"Stadio Atleti Azzurri d'Italia","Marco Guida",NA,"https://fbref.com/en/matches/db6162b0/Atalanta-Fiorentina-March-3-2019-Serie-A",38,74,0,0,0,0,36,72,0,0,0,0
26,"Napoli","Juventus",1,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17958,"20:30",1,2.1,2,0.3,42667,"Stadio San Paolo","Gianluca Rocchi",NA,"https://fbref.com/en/matches/d15eae70/Napoli-Juventus-March-3-2019-Serie-A",56,92,0,0,0,0,69,105,0,0,0,0
27,"Juventus","Udinese",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Fri",17963,"20:30",4,2.3,1,0.2,39987,"Allianz Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/47801492/Juventus-Udinese-March-8-2019-Serie-A",72,105,0,0,0,0,25,58,0,0,0,0
27,"Parma","Genoa",0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17964,"18:00",1,1.7,0,0.9,14787,"Stadio Ennio Tardini","Juan Sacchi",NA,"https://fbref.com/en/matches/4aacbaf2/Parma-Genoa-March-9-2019-Serie-A",30,63,0,0,0,0,30,63,0,0,0,0
27,"Chievo","Milan",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sat",17964,"20:30",1,0.3,2,1.4,20000,"Stadio Marc'Antonio Bentegodi","Luca Pairetto",NA,"https://fbref.com/en/matches/f06bc6f3/Chievo-Milan-March-9-2019-Serie-A",13,46,0,0,0,0,48,81,0,0,0,0
27,"Bologna","Cagliari",1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"12:30",2,3.3,0,0.8,20557,"Stadio Renato Dall'Ara","Massimiliano Irrati",NA,"https://fbref.com/en/matches/217e2a62/Bologna-Cagliari-March-10-2019-Serie-A",18,51,0,0,0,0,27,60,0,0,0,0
27,"Sampdoria","Atalanta",1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"15:00",1,2.1,2,2.3,20896,"Stadio Comunale Luigi Ferraris","Michael Fabbri",NA,"https://fbref.com/en/matches/38ee4d56/Sampdoria-Atalanta-March-10-2019-Serie-A",39,72,0,0,0,0,41,74,0,0,0,0
27,"Frosinone","Torino",1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"15:00",1,1,2,1.1,14165,"Stadio Benito Stirpe","Piero Giacomelli",NA,"https://fbref.com/en/matches/62b437d1/Frosinone-Torino-March-10-2019-Serie-A",17,50,0,0,0,0,41,74,0,0,0,0
27,"Inter","SPAL",1,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"15:00",2,0.8,0,0.2,61339,"Stadio Giuseppe Meazza","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/b176e7e7/Internazionale-SPAL-March-10-2019-Serie-A",47,80,0,0,0,0,23,56,0,0,0,0
27,"Sassuolo","Napoli",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"18:00",1,1.2,1,0.8,14969,"Stadio Città del Tricolore","Gianluca Manganiello",NA,"https://fbref.com/en/matches/bdc82dc7/Sassuolo-Napoli-March-10-2019-Serie-A",31,64,0,0,0,0,56,89,0,0,0,0
27,"Fiorentina","Lazio",1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2019,"Serie A","M","ITA",NA,"Sun",17965,"20:30",1,0.8,1,1.1,28727,"Stadio Artemio Franchi","Daniele Orsato",NA,"https://fbref.com/en/matches/441f5f3b/Fiorentina-Lazio-March-10-2019-Serie-A",36,69,0,0,0,0,44,77,0,0,0,0
