"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"208","Serie A","M","ITA",2019,NA,"28","Sun",17972,"15:00","Atalanta",1,1.7,"Chievo",1,0.7,18537,"Stadio Atleti Azzurri d'Italia","Massimiliano Irrati",NA,"https://fbref.com/en/matches/dabb32bf/Atalanta-Chievo-March-17-2019-Serie-A"
"209","Serie A","M","ITA",2019,NA,"28","Sun",17972,"18:00","Napoli",4,1,"Udinese",2,0.8,25718,"Stadio San Paolo","Paolo Valeri",NA,"https://fbref.com/en/matches/afb1785f/Napoli-Udinese-March-17-2019-Serie-A"
"210","Serie A","M","ITA",2019,NA,"28","Sun",17972,"20:30","Milan",2,0.9,"Inter",3,2.6,77749,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/43ce914b/Derby-della-Madonnina-Milan-Internazionale-March-17-2019-Serie-A"
"211","Serie A","M","ITA",2019,NA,"29","Fri",17984,"20:30","Chievo",0,0.9,"Cagliari",3,1,10000,"Stadio Marc'Antonio Bentegodi","Rosario Abisso",NA,"https://fbref.com/en/matches/a1e7bf67/Chievo-Cagliari-March-29-2019-Serie-A"
"212","Serie A","M","ITA",2019,NA,"29","Sat",17985,"15:00","Udinese",2,2.1,"Genoa",0,2.2,17072,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/68307758/Udinese-Genoa-March-30-2019-Serie-A"
"213","Serie A","M","ITA",2019,NA,"29","Sat",17985,"18:00","Juventus",1,1.5,"Empoli",0,0.3,39290,"Allianz Stadium","Federico La Penna",NA,"https://fbref.com/en/matches/dcc2327a/Juventus-Empoli-March-30-2019-Serie-A"
"214","Serie A","M","ITA",2019,NA,"29","Sat",17985,"20:30","Sampdoria",1,1.9,"Milan",0,0.7,23475,"Stadio Comunale Luigi Ferraris","Daniele Orsato",NA,"https://fbref.com/en/matches/c8b505cc/Sampdoria-Milan-March-30-2019-Serie-A"
"215","Serie A","M","ITA",2019,NA,"29","Sun",17986,"12:30","Parma",1,1,"Atalanta",3,3.8,18168,"Stadio Ennio Tardini","Daniele Chiffi",NA,"https://fbref.com/en/matches/08f5ed01/Parma-Atalanta-March-31-2019-Serie-A"
"216","Serie A","M","ITA",2019,NA,"29","Sun",17986,"15:00","Fiorentina",1,2.4,"Torino",1,0.5,36707,"Stadio Artemio Franchi","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/74c73f8d/Fiorentina-Torino-March-31-2019-Serie-A"
"217","Serie A","M","ITA",2019,NA,"29","Sun",17986,"15:00","Roma",1,2,"Napoli",4,1.7,36525,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/899b2a26/Derby-del-Sole-Roma-Napoli-March-31-2019-Serie-A"
"218","Serie A","M","ITA",2019,NA,"29","Sun",17986,"15:00","Frosinone",0,1.3,"SPAL",1,0.2,12969,"Stadio Benito Stirpe","Marco Di Bello",NA,"https://fbref.com/en/matches/8f079cec/Frosinone-SPAL-March-31-2019-Serie-A"
"219","Serie A","M","ITA",2019,NA,"29","Sun",17986,"18:00","Bologna",2,1.7,"Sassuolo",1,0.7,23551,"Stadio Renato Dall'Ara","Marco Guida",NA,"https://fbref.com/en/matches/155d33cf/Bologna-Sassuolo-March-31-2019-Serie-A"
"220","Serie A","M","ITA",2019,NA,"29","Sun",17986,"20:30","Inter",0,1.1,"Lazio",1,1.4,56348,"Stadio Giuseppe Meazza","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/16e9baf7/Internazionale-Lazio-March-31-2019-Serie-A"
"221","Serie A","M","ITA",2019,NA,"3","Fri",17774,"20:30","Milan",2,1.9,"Roma",1,0.3,57789,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/ef299e2b/Milan-Roma-August-31-2018-Serie-A"
"222","Serie A","M","ITA",2019,NA,"3","Sat",17775,"18:00","Bologna",0,0.5,"Inter",3,1.9,26082,"Stadio Renato Dall'Ara","Marco Di Bello",NA,"https://fbref.com/en/matches/9ff54a39/Bologna-Internazionale-September-1-2018-Serie-A"
"223","Serie A","M","ITA",2019,NA,"3","Sat",17775,"20:30","Parma",1,1.9,"Juventus",2,2.3,20814,"Stadio Ennio Tardini","Daniele Doveri",NA,"https://fbref.com/en/matches/c43bd14a/Parma-Juventus-September-1-2018-Serie-A"
"224","Serie A","M","ITA",2019,NA,"3","Sun",17776,"18:00","Fiorentina",1,0.9,"Udinese",0,0.2,31009,"Stadio Artemio Franchi","Antonio Giua",NA,"https://fbref.com/en/matches/10a124a6/Fiorentina-Udinese-September-2-2018-Serie-A"
"225","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Torino",1,2,"SPAL",0,0.9,17785,"Stadio Olimpico di Torino","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/69be40b5/Torino-SPAL-September-2-2018-Serie-A"
"226","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Chievo",0,1.1,"Empoli",0,1.2,8100,"Stadio Marc'Antonio Bentegodi","Piero Giacomelli",NA,"https://fbref.com/en/matches/70877c73/Chievo-Empoli-September-2-2018-Serie-A"
"227","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Sampdoria",3,0.8,"Napoli",0,1.2,19835,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/ada597b6/Sampdoria-Napoli-September-2-2018-Serie-A"
"228","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Atalanta",0,0.4,"Cagliari",1,0.3,17709,"Stadio Atleti Azzurri d'Italia","Fabio Maresca",NA,"https://fbref.com/en/matches/cafe7e69/Atalanta-Cagliari-September-2-2018-Serie-A"
"229","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Lazio",1,2.6,"Frosinone",0,0.5,34465,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/f0ed203e/Lazio-Frosinone-September-2-2018-Serie-A"
"230","Serie A","M","ITA",2019,NA,"3","Sun",17776,"20:30","Sassuolo",5,1.7,"Genoa",3,1.9,9740,"Stadio Città del Tricolore","Gianluca Rocchi",NA,"https://fbref.com/en/matches/fa044ae0/Sassuolo-Genoa-September-2-2018-Serie-A"
"231","Serie A","M","ITA",2019,NA,"30","Tue",17988,"19:00","Milan",1,1.9,"Udinese",1,1,49665,"Stadio Giuseppe Meazza","Luca Banti",NA,"https://fbref.com/en/matches/ac341e97/Milan-Udinese-April-2-2019-Serie-A"
"232","Serie A","M","ITA",2019,NA,"30","Tue",17988,"21:00","Cagliari",0,0.5,"Juventus",2,2.5,15958,"Sardegna Arena","Piero Giacomelli",NA,"https://fbref.com/en/matches/15ca67ec/Cagliari-Juventus-April-2-2019-Serie-A"
"233","Serie A","M","ITA",2019,NA,"30","Wed",17989,"19:00","Empoli",2,1.2,"Napoli",1,0.7,10911,"Stadio Carlo Castellani","Daniele Doveri",NA,"https://fbref.com/en/matches/b226a295/Empoli-Napoli-April-3-2019-Serie-A"
"234","Serie A","M","ITA",2019,NA,"30","Wed",17989,"21:00","Torino",2,0.8,"Sampdoria",1,0.2,22618,"Stadio Olimpico di Torino","Fabio Maresca",NA,"https://fbref.com/en/matches/105c028d/Torino-Sampdoria-April-3-2019-Serie-A"
"235","Serie A","M","ITA",2019,NA,"30","Wed",17989,"21:00","Frosinone",3,1.9,"Parma",2,2.1,12285,"Stadio Benito Stirpe","Gianluca Manganiello",NA,"https://fbref.com/en/matches/2acb1020/Frosinone-Parma-April-3-2019-Serie-A"
"236","Serie A","M","ITA",2019,NA,"30","Wed",17989,"21:00","Genoa",0,0.6,"Inter",4,2.4,21865,"Stadio Comunale Luigi Ferraris","Maurizio Mariani",NA,"https://fbref.com/en/matches/6774a839/Genoa-Internazionale-April-3-2019-Serie-A"
"237","Serie A","M","ITA",2019,NA,"30","Wed",17989,"21:00","SPAL",1,1.2,"Lazio",0,0.6,13415,"Stadio Paolo Mazza","Marco Guida",NA,"https://fbref.com/en/matches/723e9b4c/SPAL-Lazio-April-3-2019-Serie-A"
"238","Serie A","M","ITA",2019,NA,"30","Wed",17989,"21:00","Roma",2,1.2,"Fiorentina",2,0.7,30123,"Stadio Olimpico","Davide Massa",NA,"https://fbref.com/en/matches/7fca599d/Roma-Fiorentina-April-3-2019-Serie-A"
"239","Serie A","M","ITA",2019,NA,"30","Thu",17990,"19:00","Sassuolo",4,1.6,"Chievo",0,1.6,9193,"Stadio Città del Tricolore","Lorenzo Maggioni",NA,"https://fbref.com/en/matches/36e67e70/Sassuolo-Chievo-April-4-2019-Serie-A"
"240","Serie A","M","ITA",2019,NA,"30","Thu",17990,"21:00","Atalanta",4,1.4,"Bologna",1,0.7,18441,"Stadio Atleti Azzurri d'Italia","Gianluca Rocchi",NA,"https://fbref.com/en/matches/04fdc080/Atalanta-Bologna-April-4-2019-Serie-A"
"241","Serie A","M","ITA",2019,NA,"31","Sat",17992,"15:00","Parma",0,0.6,"Torino",0,0.9,16924,"Stadio Ennio Tardini","Daniele Doveri",NA,"https://fbref.com/en/matches/312a8eec/Parma-Torino-April-6-2019-Serie-A"
"242","Serie A","M","ITA",2019,NA,"31","Sat",17992,"18:00","Juventus",2,1.9,"Milan",1,1.3,40057,"Allianz Stadium","Michael Fabbri",NA,"https://fbref.com/en/matches/34490630/Juventus-Milan-April-6-2019-Serie-A"
"243","Serie A","M","ITA",2019,NA,"31","Sat",17992,"20:30","Sampdoria",0,1.5,"Roma",1,1.7,19594,"Stadio Comunale Luigi Ferraris","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/737bcbc5/Sampdoria-Roma-April-6-2019-Serie-A"
"244","Serie A","M","ITA",2019,NA,"31","Sun",17993,"12:30","Fiorentina",0,1.3,"Frosinone",1,0.5,26958,"Stadio Artemio Franchi","Daniele Chiffi",NA,"https://fbref.com/en/matches/511b7cca/Fiorentina-Frosinone-April-7-2019-Serie-A"
"245","Serie A","M","ITA",2019,NA,"31","Sun",17993,"15:00","Udinese",3,2,"Empoli",2,1.5,22537,"Dacia Arena","Daniele Orsato",NA,"https://fbref.com/en/matches/1a6269b4/Udinese-Empoli-April-7-2019-Serie-A"
"246","Serie A","M","ITA",2019,NA,"31","Sun",17993,"15:00","Cagliari",2,2.2,"SPAL",1,1.4,16121,"Sardegna Arena","Luca Banti",NA,"https://fbref.com/en/matches/3fbc2efb/Cagliari-SPAL-April-7-2019-Serie-A"
"247","Serie A","M","ITA",2019,NA,"31","Sun",17993,"18:00","Inter",0,1,"Atalanta",0,1.3,35000,"Stadio Giuseppe Meazza","Massimiliano Irrati",NA,"https://fbref.com/en/matches/65a31486/Internazionale-Atalanta-April-7-2019-Serie-A"
"248","Serie A","M","ITA",2019,NA,"31","Sun",17993,"18:00","Lazio",2,3.2,"Sassuolo",2,1.3,37487,"Stadio Olimpico","Rosario Abisso",NA,"https://fbref.com/en/matches/dddb4044/Lazio-Sassuolo-April-7-2019-Serie-A"
"249","Serie A","M","ITA",2019,NA,"31","Sun",17993,"20:30","Napoli",1,1.7,"Genoa",1,1.1,22935,"Stadio San Paolo","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/e3050567/Napoli-Genoa-April-7-2019-Serie-A"
"250","Serie A","M","ITA",2019,NA,"31","Mon",17994,"20:30","Bologna",3,3.1,"Chievo",0,0.4,19107,"Stadio Renato Dall'Ara","Luca Pairetto",NA,"https://fbref.com/en/matches/77701df4/Bologna-Chievo-April-8-2019-Serie-A"
"251","Serie A","M","ITA",2019,NA,"32","Sat",17999,"15:00","SPAL",2,1.2,"Juventus",1,0.5,16000,"Stadio Paolo Mazza","Daniele Doveri",NA,"https://fbref.com/en/matches/0dd752fd/SPAL-Juventus-April-13-2019-Serie-A"
"252","Serie A","M","ITA",2019,NA,"32","Sat",17999,"18:00","Roma",1,1.4,"Udinese",0,0.6,34449,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/541cf9c1/Roma-Udinese-April-13-2019-Serie-A"
"253","Serie A","M","ITA",2019,NA,"32","Sat",17999,"20:30","Milan",1,1.6,"Lazio",0,1.2,61216,"Stadio Giuseppe Meazza","Gianluca Rocchi",NA,"https://fbref.com/en/matches/af998b46/Milan-Lazio-April-13-2019-Serie-A"
"254","Serie A","M","ITA",2019,NA,"32","Sun",18000,"12:30","Torino",1,1.3,"Cagliari",1,0.9,23869,"Stadio Olimpico di Torino","Massimiliano Irrati",NA,"https://fbref.com/en/matches/cc1e9cf0/Torino-Cagliari-April-14-2019-Serie-A"
"255","Serie A","M","ITA",2019,NA,"32","Sun",18000,"15:00","Sampdoria",2,2.6,"Genoa",0,1,30548,"Stadio Comunale Luigi Ferraris","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/b0ce8040/Sampdoria-Genoa-April-14-2019-Serie-A"
"256","Serie A","M","ITA",2019,NA,"32","Sun",18000,"15:00","Fiorentina",0,0.8,"Bologna",0,0.2,29394,"Stadio Artemio Franchi","Piero Giacomelli",NA,"https://fbref.com/en/matches/cfea3d7e/Derby-dellAppennino-Fiorentina-Bologna-April-14-2019-Serie-A"
"257","Serie A","M","ITA",2019,NA,"32","Sun",18000,"15:00","Sassuolo",0,1.2,"Parma",0,0.9,12538,"Stadio Città del Tricolore","Marco Piccinini",NA,"https://fbref.com/en/matches/ef13f45d/Sassuolo-Parma-April-14-2019-Serie-A"
"258","Serie A","M","ITA",2019,NA,"32","Sun",18000,"18:00","Chievo",1,0.2,"Napoli",3,1.1,13500,"Stadio Marc'Antonio Bentegodi","Federico La Penna",NA,"https://fbref.com/en/matches/ddbe6f8f/Chievo-Napoli-April-14-2019-Serie-A"
"259","Serie A","M","ITA",2019,NA,"32","Sun",18000,"20:30","Frosinone",1,0.9,"Inter",3,3,15856,"Stadio Benito Stirpe","Davide Massa",NA,"https://fbref.com/en/matches/bbc26d12/Frosinone-Internazionale-April-14-2019-Serie-A"
"260","Serie A","M","ITA",2019,NA,"32","Mon",18001,"20:30","Atalanta",0,5.4,"Empoli",0,0.2,19229,"Stadio Atleti Azzurri d'Italia","Gianluca Manganiello",NA,"https://fbref.com/en/matches/b0b17ccb/Atalanta-Empoli-April-15-2019-Serie-A"
"261","Serie A","M","ITA",2019,NA,"33","Sat",18006,"12:30","Parma",1,1,"Milan",1,0.7,20018,"Stadio Ennio Tardini","Paolo Valeri",NA,"https://fbref.com/en/matches/418c6bc2/Parma-Milan-April-20-2019-Serie-A"
"262","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Bologna",3,1.1,"Sampdoria",0,0.6,21391,"Stadio Renato Dall'Ara","Maurizio Mariani",NA,"https://fbref.com/en/matches/040610a5/Bologna-Sampdoria-April-20-2019-Serie-A"
"263","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Cagliari",1,1.4,"Frosinone",0,0.9,16095,"Sardegna Arena","Rosario Abisso",NA,"https://fbref.com/en/matches/2328473d/Cagliari-Frosinone-April-20-2019-Serie-A"
"264","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Lazio",1,2,"Chievo",2,0.9,25000,"Stadio Olimpico","Daniele Chiffi",NA,"https://fbref.com/en/matches/66eecd82/Lazio-Chievo-April-20-2019-Serie-A"
"265","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Empoli",2,1.7,"SPAL",4,1.4,10444,"Stadio Carlo Castellani","Gianluca Rocchi",NA,"https://fbref.com/en/matches/99fdf87b/Empoli-SPAL-April-20-2019-Serie-A"
"266","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Genoa",0,1,"Torino",1,0.7,8000,"Stadio Comunale Luigi Ferraris","Daniele Doveri",NA,"https://fbref.com/en/matches/ced608c5/Genoa-Torino-April-20-2019-Serie-A"
"267","Serie A","M","ITA",2019,NA,"33","Sat",18006,"15:00","Udinese",1,1.1,"Sassuolo",1,0.7,21000,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/de9ac7de/Udinese-Sassuolo-April-20-2019-Serie-A"
"268","Serie A","M","ITA",2019,NA,"33","Sat",18006,"18:00","Juventus",2,1,"Fiorentina",1,1.5,40339,"Allianz Stadium","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/adad97cc/Juventus-Fiorentina-April-20-2019-Serie-A"
"269","Serie A","M","ITA",2019,NA,"33","Sat",18006,"20:30","Inter",1,1.6,"Roma",1,0.5,60013,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/059480bb/Internazionale-Roma-April-20-2019-Serie-A"
"270","Serie A","M","ITA",2019,NA,"33","Mon",18008,"19:00","Napoli",1,1.6,"Atalanta",2,1.4,19604,"Stadio San Paolo","Daniele Orsato",NA,"https://fbref.com/en/matches/79e54148/Napoli-Atalanta-April-22-2019-Serie-A"
"271","Serie A","M","ITA",2019,NA,"34","Sat",18013,"15:00","Bologna",3,1.7,"Empoli",1,0.5,25189,"Stadio Renato Dall'Ara","Paolo Valeri",NA,"https://fbref.com/en/matches/4ec0aff3/Bologna-Empoli-April-27-2019-Serie-A"
"272","Serie A","M","ITA",2019,NA,"34","Sat",18013,"18:00","Roma",3,2.7,"Cagliari",0,0.6,35964,"Stadio Olimpico","Gianluca Manganiello",NA,"https://fbref.com/en/matches/841a3085/Roma-Cagliari-April-27-2019-Serie-A"
"273","Serie A","M","ITA",2019,NA,"34","Sat",18013,"20:30","Inter",1,1.1,"Juventus",1,0.6,73855,"Stadio Giuseppe Meazza","Luca Banti",NA,"https://fbref.com/en/matches/76d8414a/Derby-dItalia-Internazionale-Juventus-April-27-2019-Serie-A"
"274","Serie A","M","ITA",2019,NA,"34","Sun",18014,"12:30","Frosinone",0,1.3,"Napoli",2,1.8,13600,"Stadio Benito Stirpe","Federico La Penna",NA,"https://fbref.com/en/matches/a1070c1e/Frosinone-Napoli-April-28-2019-Serie-A"
"275","Serie A","M","ITA",2019,NA,"34","Sun",18014,"15:00","Chievo",1,0.8,"Parma",1,0.5,7000,"Stadio Marc'Antonio Bentegodi","Juan Sacchi",NA,"https://fbref.com/en/matches/0b3beee3/Chievo-Parma-April-28-2019-Serie-A"
"276","Serie A","M","ITA",2019,NA,"34","Sun",18014,"15:00","SPAL",1,1,"Genoa",1,1.1,13563,"Stadio Paolo Mazza","Davide Massa",NA,"https://fbref.com/en/matches/3c377f8d/SPAL-Genoa-April-28-2019-Serie-A"
"277","Serie A","M","ITA",2019,NA,"34","Sun",18014,"18:00","Sampdoria",1,1.8,"Lazio",2,1.5,18450,"Stadio Comunale Luigi Ferraris","Fabio Maresca",NA,"https://fbref.com/en/matches/cb8470ac/Sampdoria-Lazio-April-28-2019-Serie-A"
"278","Serie A","M","ITA",2019,NA,"34","Sun",18014,"20:30","Torino",2,1.3,"Milan",0,0.6,26849,"Stadio Olimpico di Torino","Marco Guida",NA,"https://fbref.com/en/matches/f7d2850b/Torino-Milan-April-28-2019-Serie-A"
"279","Serie A","M","ITA",2019,NA,"34","Mon",18015,"19:00","Atalanta",2,2,"Udinese",0,0.2,18663,"Stadio Atleti Azzurri d'Italia","Piero Giacomelli",NA,"https://fbref.com/en/matches/79520ce8/Atalanta-Udinese-April-29-2019-Serie-A"
"280","Serie A","M","ITA",2019,NA,"34","Mon",18015,"21:00","Fiorentina",0,1.2,"Sassuolo",1,1.3,25567,"Stadio Artemio Franchi","Francesco Fourneau",NA,"https://fbref.com/en/matches/242449b2/Fiorentina-Sassuolo-April-29-2019-Serie-A"
"281","Serie A","M","ITA",2019,NA,"35","Fri",18019,"20:30","Juventus",1,1.5,"Torino",1,0.6,38530,"Allianz Stadium","Daniele Orsato",NA,"https://fbref.com/en/matches/66d3def3/Juventus-Torino-May-3-2019-Serie-A"
"282","Serie A","M","ITA",2019,NA,"35","Sat",18020,"18:00","Chievo",0,0.5,"SPAL",4,2,10000,"Stadio Marc'Antonio Bentegodi","Riccardo Ros",NA,"https://fbref.com/en/matches/99d97178/Chievo-SPAL-May-4-2019-Serie-A"
"283","Serie A","M","ITA",2019,NA,"35","Sat",18020,"20:30","Udinese",0,0.4,"Inter",0,2,24741,"Dacia Arena","Gianluca Rocchi",NA,"https://fbref.com/en/matches/dd61f5f7/Udinese-Internazionale-May-4-2019-Serie-A"
"284","Serie A","M","ITA",2019,NA,"35","Sun",18021,"12:30","Empoli",1,0.9,"Fiorentina",0,3.1,8285,"Stadio Carlo Castellani","Massimiliano Irrati",NA,"https://fbref.com/en/matches/ee093649/Empoli-Fiorentina-May-5-2019-Serie-A"
"285","Serie A","M","ITA",2019,NA,"35","Sun",18021,"15:00","Lazio",1,0.3,"Atalanta",3,1.9,25000,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/7fb9b40e/Lazio-Atalanta-May-5-2019-Serie-A"
"286","Serie A","M","ITA",2019,NA,"35","Sun",18021,"15:00","Parma",3,2.4,"Sampdoria",3,2.4,16992,"Stadio Ennio Tardini","Michael Fabbri",NA,"https://fbref.com/en/matches/97d17b3e/Parma-Sampdoria-May-5-2019-Serie-A"
"287","Serie A","M","ITA",2019,NA,"35","Sun",18021,"15:00","Sassuolo",2,2,"Frosinone",2,0.9,10073,"Stadio Città del Tricolore","Antonio Giua",NA,"https://fbref.com/en/matches/c4472eb4/Sassuolo-Frosinone-May-5-2019-Serie-A"
"288","Serie A","M","ITA",2019,NA,"35","Sun",18021,"18:00","Genoa",1,2.2,"Roma",1,0.9,20703,"Stadio Comunale Luigi Ferraris","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/f3bd0f47/Genoa-Roma-May-5-2019-Serie-A"
"289","Serie A","M","ITA",2019,NA,"35","Sun",18021,"20:30","Napoli",2,1.9,"Cagliari",1,0.3,16171,"Stadio San Paolo","Daniele Chiffi",NA,"https://fbref.com/en/matches/266a0e3e/Napoli-Cagliari-May-5-2019-Serie-A"
"290","Serie A","M","ITA",2019,NA,"35","Mon",18022,"20:30","Milan",2,1.1,"Bologna",1,1.1,51472,"Stadio Giuseppe Meazza","Marco Di Bello",NA,"https://fbref.com/en/matches/68d458a8/Milan-Bologna-May-6-2019-Serie-A"
"291","Serie A","M","ITA",2019,NA,"36","Sat",18027,"15:00","Atalanta",2,1.6,"Genoa",1,1.8,12000,"Stadio Atleti Azzurri d'Italia","Massimiliano Irrati",NA,"https://fbref.com/en/matches/6cf7fca8/Atalanta-Genoa-May-11-2019-Serie-A"
"292","Serie A","M","ITA",2019,NA,"36","Sat",18027,"18:00","Cagliari",1,1.4,"Lazio",2,1.7,16179,"Sardegna Arena","Michael Fabbri",NA,"https://fbref.com/en/matches/f9f11372/Cagliari-Lazio-May-11-2019-Serie-A"
"293","Serie A","M","ITA",2019,NA,"36","Sat",18027,"20:30","Fiorentina",0,0.9,"Milan",1,0.8,33250,"Stadio Artemio Franchi","Maurizio Mariani",NA,"https://fbref.com/en/matches/abbe78ad/Fiorentina-Milan-May-11-2019-Serie-A"
"294","Serie A","M","ITA",2019,NA,"36","Sun",18028,"12:30","Torino",3,3.6,"Sassuolo",2,1,25360,"Stadio Olimpico di Torino","Piero Giacomelli",NA,"https://fbref.com/en/matches/5635db0b/Torino-Sassuolo-May-12-2019-Serie-A"
"295","Serie A","M","ITA",2019,NA,"36","Sun",18028,"15:00","Frosinone",1,1.8,"Udinese",3,2,12261,"Stadio Benito Stirpe","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/110b46f1/Frosinone-Udinese-May-12-2019-Serie-A"
"296","Serie A","M","ITA",2019,NA,"36","Sun",18028,"15:00","Sampdoria",1,1.8,"Empoli",2,2.1,19034,"Stadio Comunale Luigi Ferraris","Daniele Doveri",NA,"https://fbref.com/en/matches/8133d8c8/Sampdoria-Empoli-May-12-2019-Serie-A"
"297","Serie A","M","ITA",2019,NA,"36","Sun",18028,"18:00","SPAL",1,2.1,"Napoli",2,1.7,14175,"Stadio Paolo Mazza","Eugenio Abbattista",NA,"https://fbref.com/en/matches/99a9e780/SPAL-Napoli-May-12-2019-Serie-A"
"298","Serie A","M","ITA",2019,NA,"36","Sun",18028,"20:30","Roma",2,1.4,"Juventus",0,1,50825,"Stadio Olimpico","Davide Massa",NA,"https://fbref.com/en/matches/fc92e708/Roma-Juventus-May-12-2019-Serie-A"
"299","Serie A","M","ITA",2019,NA,"36","Mon",18029,"19:00","Bologna",4,1.5,"Parma",1,0.6,20656,"Stadio Renato Dall'Ara","Luca Pairetto",NA,"https://fbref.com/en/matches/9e39f210/Bologna-Parma-May-13-2019-Serie-A"
"300","Serie A","M","ITA",2019,NA,"36","Mon",18029,"21:00","Inter",2,1.8,"Chievo",0,0.2,57855,"Stadio Giuseppe Meazza","Paolo Valeri",NA,"https://fbref.com/en/matches/6a1049e8/Internazionale-Chievo-May-13-2019-Serie-A"
"301","Serie A","M","ITA",2019,NA,"37","Sat",18034,"15:00","Udinese",3,0.8,"SPAL",2,1.1,24614,"Dacia Arena","Michael Fabbri",NA,"https://fbref.com/en/matches/8c2beef6/Udinese-SPAL-May-18-2019-Serie-A"
"302","Serie A","M","ITA",2019,NA,"37","Sat",18034,"18:00","Genoa",1,2.2,"Cagliari",1,0.4,22768,"Stadio Comunale Luigi Ferraris","Paolo Valeri",NA,"https://fbref.com/en/matches/706c1702/Genoa-Cagliari-May-18-2019-Serie-A"
"303","Serie A","M","ITA",2019,NA,"37","Sat",18034,"20:30","Sassuolo",0,1.1,"Roma",0,1.9,12914,"Stadio Città del Tricolore","Fabio Maresca",NA,"https://fbref.com/en/matches/edddee0b/Sassuolo-Roma-May-18-2019-Serie-A"
"304","Serie A","M","ITA",2019,NA,"37","Sun",18035,"12:30","Chievo",0,0.7,"Sampdoria",0,0.8,10000,"Stadio Marc'Antonio Bentegodi","Gianluca Aureliano",NA,"https://fbref.com/en/matches/57250097/Chievo-Sampdoria-May-19-2019-Serie-A"
"305","Serie A","M","ITA",2019,NA,"37","Sun",18035,"15:00","Parma",1,0.6,"Fiorentina",0,1.1,17333,"Stadio Ennio Tardini","Piero Giacomelli",NA,"https://fbref.com/en/matches/79e418aa/Parma-Fiorentina-May-19-2019-Serie-A"
"306","Serie A","M","ITA",2019,NA,"37","Sun",18035,"15:00","Empoli",4,2.6,"Torino",1,1.1,10344,"Stadio Carlo Castellani","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/a24a5e34/Empoli-Torino-May-19-2019-Serie-A"
"307","Serie A","M","ITA",2019,NA,"37","Sun",18035,"18:00","Milan",2,1.7,"Frosinone",0,2.2,61765,"Stadio Giuseppe Meazza","Gianluca Manganiello",NA,"https://fbref.com/en/matches/70014f82/Milan-Frosinone-May-19-2019-Serie-A"
"308","Serie A","M","ITA",2019,NA,"37","Sun",18035,"20:30","Juventus",1,1,"Atalanta",1,1.3,39531,"Allianz Stadium","Gianluca Rocchi",NA,"https://fbref.com/en/matches/382938bc/Juventus-Atalanta-May-19-2019-Serie-A"
"309","Serie A","M","ITA",2019,NA,"37","Sun",18035,"20:30","Napoli",4,1.2,"Inter",1,2.2,25445,"Stadio San Paolo","Daniele Doveri",NA,"https://fbref.com/en/matches/57d45e71/Napoli-Internazionale-May-19-2019-Serie-A"
"310","Serie A","M","ITA",2019,NA,"37","Mon",18036,"20:30","Lazio",3,2.1,"Bologna",3,2.6,25000,"Stadio Olimpico","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/7ec09edd/Lazio-Bologna-May-20-2019-Serie-A"
"311","Serie A","M","ITA",2019,NA,"38","Sat",18041,"18:00","Frosinone",0,0.8,"Chievo",0,0.1,12167,"Stadio Benito Stirpe","Antonio Di Martino",NA,"https://fbref.com/en/matches/9386e11d/Frosinone-Chievo-May-25-2019-Serie-A"
