"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"Serie A","M","ITA",2019,NA,"36","Sat",18027,"15:00","Atalanta",2,1.6,"Genoa",1,1.8,12000,"Stadio Atleti Azzurri d'Italia","Massimiliano Irrati",NA,"https://fbref.com/en/matches/6cf7fca8/Atalanta-Genoa-May-11-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sat",18027,"18:00","Cagliari",1,1.4,"Lazio",2,1.7,16179,"Sardegna Arena","Michael Fabbri",NA,"https://fbref.com/en/matches/f9f11372/Cagliari-Lazio-May-11-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sat",18027,"20:30","Fiorentina",0,0.9,"Milan",1,0.8,33250,"Stadio Artemio Franchi","Maurizio Mariani",NA,"https://fbref.com/en/matches/abbe78ad/Fiorentina-Milan-May-11-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sun",18028,"12:30","Torino",3,3.6,"Sassuolo",2,1,25360,"Stadio Olimpico di Torino","Piero Giacomelli",NA,"https://fbref.com/en/matches/5635db0b/Torino-Sassuolo-May-12-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sun",18028,"15:00","Frosinone",1,1.8,"Udinese",3,2,12261,"Stadio Benito Stirpe","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/110b46f1/Frosinone-Udinese-May-12-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sun",18028,"15:00","Sampdoria",1,1.8,"Empoli",2,2.1,19034,"Stadio Comunale Luigi Ferraris","Daniele Doveri",NA,"https://fbref.com/en/matches/8133d8c8/Sampdoria-Empoli-May-12-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sun",18028,"18:00","SPAL",1,2.1,"Napoli",2,1.7,14175,"Stadio Paolo Mazza","Eugenio Abbattista",NA,"https://fbref.com/en/matches/99a9e780/SPAL-Napoli-May-12-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Sun",18028,"20:30","Roma",2,1.4,"Juventus",0,1,50825,"Stadio Olimpico","Davide Massa",NA,"https://fbref.com/en/matches/fc92e708/Roma-Juventus-May-12-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Mon",18029,"19:00","Bologna",4,1.5,"Parma",1,0.6,20656,"Stadio Renato Dall'Ara","Luca Pairetto",NA,"https://fbref.com/en/matches/9e39f210/Bologna-Parma-May-13-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"36","Mon",18029,"21:00","Inter",2,1.8,"Chievo",0,0.2,57855,"Stadio Giuseppe Meazza","Paolo Valeri",NA,"https://fbref.com/en/matches/6a1049e8/Internazionale-Chievo-May-13-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sat",18034,"15:00","Udinese",3,0.8,"SPAL",2,1.1,24614,"Dacia Arena","Michael Fabbri",NA,"https://fbref.com/en/matches/8c2beef6/Udinese-SPAL-May-18-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sat",18034,"18:00","Genoa",1,2.2,"Cagliari",1,0.4,22768,"Stadio Comunale Luigi Ferraris","Paolo Valeri",NA,"https://fbref.com/en/matches/706c1702/Genoa-Cagliari-May-18-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sat",18034,"20:30","Sassuolo",0,1.1,"Roma",0,1.9,12914,"Stadio Città del Tricolore","Fabio Maresca",NA,"https://fbref.com/en/matches/edddee0b/Sassuolo-Roma-May-18-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"12:30","Chievo",0,0.7,"Sampdoria",0,0.8,10000,"Stadio Marc'Antonio Bentegodi","Gianluca Aureliano",NA,"https://fbref.com/en/matches/57250097/Chievo-Sampdoria-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"15:00","Parma",1,0.6,"Fiorentina",0,1.1,17333,"Stadio Ennio Tardini","Piero Giacomelli",NA,"https://fbref.com/en/matches/79e418aa/Parma-Fiorentina-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"15:00","Empoli",4,2.6,"Torino",1,1.1,10344,"Stadio Carlo Castellani","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/a24a5e34/Empoli-Torino-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"18:00","Milan",2,1.7,"Frosinone",0,2.2,61765,"Stadio Giuseppe Meazza","Gianluca Manganiello",NA,"https://fbref.com/en/matches/70014f82/Milan-Frosinone-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"20:30","Juventus",1,1,"Atalanta",1,1.3,39531,"Allianz Stadium","Gianluca Rocchi",NA,"https://fbref.com/en/matches/382938bc/Juventus-Atalanta-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Sun",18035,"20:30","Napoli",4,1.2,"Inter",1,2.2,25445,"Stadio San Paolo","Daniele Doveri",NA,"https://fbref.com/en/matches/57d45e71/Napoli-Internazionale-May-19-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"37","Mon",18036,"20:30","Lazio",3,2.1,"Bologna",3,2.6,25000,"Stadio Olimpico","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/7ec09edd/Lazio-Bologna-May-20-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sat",18041,"18:00","Frosinone",0,0.8,"Chievo",0,0.1,12167,"Stadio Benito Stirpe","Antonio Di Martino",NA,"https://fbref.com/en/matches/9386e11d/Frosinone-Chievo-May-25-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sat",18041,"20:30","Bologna",3,1,"Napoli",2,1.9,19351,"Stadio Renato Dall'Ara","Aleandro Di Paolo",NA,"https://fbref.com/en/matches/32105364/Bologna-Napoli-May-25-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"15:00","Torino",3,2.2,"Lazio",1,1,24428,"Stadio Olimpico di Torino","Rosario Abisso",NA,"https://fbref.com/en/matches/84339198/Torino-Lazio-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"18:00","Sampdoria",2,0.7,"Juventus",0,0.5,22856,"Stadio Comunale Luigi Ferraris","Luigi Nasca",NA,"https://fbref.com/en/matches/c436b02c/Sampdoria-Juventus-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","SPAL",2,0.6,"Milan",3,1.8,16146,"Stadio Paolo Mazza","Paolo Valeri",NA,"https://fbref.com/en/matches/0826aea6/SPAL-Milan-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","Atalanta",3,2.1,"Sassuolo",1,0.7,14376,"Stadio Atleti Azzurri d'Italia","Daniele Doveri",NA,"https://fbref.com/en/matches/27917bbd/Atalanta-Sassuolo-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","Inter",2,2.8,"Empoli",1,2.1,68051,"Stadio Giuseppe Meazza","Luca Banti",NA,"https://fbref.com/en/matches/2a61e6b3/Internazionale-Empoli-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","Roma",2,1.7,"Parma",1,1,62304,"Stadio Olimpico","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/60341b54/Roma-Parma-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","Cagliari",1,3.1,"Udinese",2,0.6,15378,"Sardegna Arena","Manuel Volpi",NA,"https://fbref.com/en/matches/d504580d/Cagliari-Udinese-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"38","Sun",18042,"20:30","Fiorentina",0,0.3,"Genoa",0,0.1,37527,"Stadio Artemio Franchi","Daniele Orsato",NA,"https://fbref.com/en/matches/f260f704/Fiorentina-Genoa-May-26-2019-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sat",17789,"15:00","Inter",0,1.3,"Parma",1,0.3,59648,"Stadio Giuseppe Meazza","Gianluca Manganiello",NA,"https://fbref.com/en/matches/68014e37/Internazionale-Parma-September-15-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sat",17789,"18:00","Napoli",1,1.4,"Fiorentina",0,0.3,20131,"Stadio San Paolo","Michael Fabbri",NA,"https://fbref.com/en/matches/b208fb74/Napoli-Fiorentina-September-15-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sat",17789,"20:30","Frosinone",0,0.7,"Sampdoria",5,2.5,12502,"Stadio Benito Stirpe","Massimiliano Irrati",NA,"https://fbref.com/en/matches/bf65ae94/Frosinone-Sampdoria-September-15-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"12:30","Roma",2,2.4,"Chievo",2,1.6,39849,"Stadio Olimpico","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/b877c74e/Roma-Chievo-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"15:00","Udinese",1,0.3,"Torino",1,0.7,18813,"Dacia Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/305c7c4e/Udinese-Torino-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"15:00","Juventus",2,2.4,"Sassuolo",1,0.8,40563,"Allianz Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/37302313/Juventus-Sassuolo-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"15:00","Genoa",1,0.7,"Bologna",0,0.8,20032,"Stadio Comunale Luigi Ferraris","Luca Banti",NA,"https://fbref.com/en/matches/64118347/Genoa-Bologna-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"18:00","Empoli",0,1.6,"Lazio",1,2.4,10832,"Stadio Carlo Castellani","Daniele Orsato",NA,"https://fbref.com/en/matches/af2ecea2/Empoli-Lazio-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Sun",17790,"20:30","Cagliari",1,0.5,"Milan",1,2.1,16201,"Sardegna Arena","Rosario Abisso",NA,"https://fbref.com/en/matches/5cf4181b/Cagliari-Milan-September-16-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"4","Mon",17791,"20:30","SPAL",2,1.7,"Atalanta",0,0.8,14153,"Stadio Paolo Mazza","Maurizio Mariani",NA,"https://fbref.com/en/matches/dc04de87/SPAL-Atalanta-September-17-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Fri",17795,"20:30","Sassuolo",3,2.2,"Empoli",1,1.1,10183,"Stadio Città del Tricolore","Federico La Penna",NA,"https://fbref.com/en/matches/fa7d3c6d/Sassuolo-Empoli-September-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sat",17796,"15:00","Parma",2,2.3,"Cagliari",0,0.9,14852,"Stadio Ennio Tardini","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/976466b0/Parma-Cagliari-September-22-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sat",17796,"18:00","Fiorentina",3,1.5,"SPAL",0,0.6,30068,"Stadio Artemio Franchi","Davide Ghersini",NA,"https://fbref.com/en/matches/85a325de/Fiorentina-SPAL-September-22-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sat",17796,"20:30","Sampdoria",0,0.4,"Inter",1,0.9,22835,"Stadio Comunale Luigi Ferraris","Marco Guida",NA,"https://fbref.com/en/matches/311dafe4/Sampdoria-Internazionale-September-22-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"12:30","Torino",1,1.2,"Napoli",3,2,22655,"Stadio Olimpico di Torino","Massimiliano Irrati",NA,"https://fbref.com/en/matches/5c05a806/Torino-Napoli-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"15:00","Lazio",4,2.9,"Genoa",1,0.7,30000,"Stadio Olimpico","Rosario Abisso",NA,"https://fbref.com/en/matches/6c773dd6/Lazio-Genoa-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"15:00","Bologna",2,0.9,"Roma",0,2.9,20067,"Stadio Renato Dall'Ara","Davide Massa",NA,"https://fbref.com/en/matches/6d33bbb0/Bologna-Roma-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"15:00","Chievo",0,1.5,"Udinese",2,1.1,10000,"Stadio Marc'Antonio Bentegodi","Luca Pairetto",NA,"https://fbref.com/en/matches/bbc47e50/Chievo-Udinese-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"18:00","Milan",2,2.6,"Atalanta",2,1.8,51684,"Stadio Giuseppe Meazza","Daniele Doveri",NA,"https://fbref.com/en/matches/f06bb875/Milan-Atalanta-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"5","Sun",17797,"20:30","Frosinone",0,0.1,"Juventus",2,3,16000,"Stadio Benito Stirpe","Piero Giacomelli",NA,"https://fbref.com/en/matches/37d02d43/Frosinone-Juventus-September-23-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Tue",17799,"21:00","Inter",2,1.7,"Fiorentina",1,1.8,55840,"Stadio Giuseppe Meazza","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/cc3de56b/Internazionale-Fiorentina-September-25-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"19:00","Udinese",1,0.9,"Lazio",2,1.6,19455,"Dacia Arena","Fabio Maresca",NA,"https://fbref.com/en/matches/55e64680/Udinese-Lazio-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Napoli",3,2.6,"Parma",0,0.1,29354,"Stadio San Paolo","Daniele Doveri",NA,"https://fbref.com/en/matches/3e70776d/Napoli-Parma-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Genoa",2,1.3,"Chievo",0,1.2,18969,"Stadio Comunale Luigi Ferraris","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/539bea82/Genoa-Chievo-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Cagliari",0,1,"Sampdoria",0,2.1,14038,"Sardegna Arena","Gianluca Rocchi",NA,"https://fbref.com/en/matches/5735413c/Cagliari-Sampdoria-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Roma",4,2.4,"Frosinone",0,0.6,34380,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/8ab82da5/Roma-Frosinone-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Juventus",2,1.1,"Bologna",0,0.3,38472,"Allianz Stadium","Maurizio Mariani",NA,"https://fbref.com/en/matches/c541e5e5/Juventus-Bologna-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Wed",17800,"21:00","Atalanta",0,0.8,"Torino",0,0.3,18144,"Stadio Atleti Azzurri d'Italia","Daniele Orsato",NA,"https://fbref.com/en/matches/e4017e17/Atalanta-Torino-September-26-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Thu",17801,"19:00","SPAL",0,1.1,"Sassuolo",2,1.9,13945,"Stadio Paolo Mazza","Eugenio Abbattista",NA,"https://fbref.com/en/matches/0b869122/SPAL-Sassuolo-September-27-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"6","Thu",17801,"21:00","Empoli",1,1.2,"Milan",1,1.4,13890,"Stadio Carlo Castellani","Michael Fabbri",NA,"https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sat",17803,"15:00","Roma",3,2,"Lazio",1,0.9,47600,"Stadio Olimpico","Gianluca Rocchi",NA,"https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sat",17803,"18:00","Juventus",3,2.8,"Napoli",1,1.5,39252,"Allianz Stadium","Luca Banti",NA,"https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sat",17803,"20:30","Inter",2,1,"Cagliari",0,0.2,55486,"Stadio Giuseppe Meazza","Davide Massa",NA,"https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"12:30","Bologna",2,1.6,"Udinese",1,1,19039,"Stadio Renato Dall'Ara","Gianluca Manganiello",NA,"https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"15:00","Chievo",0,0.3,"Torino",1,1.6,10500,"Stadio Marc'Antonio Bentegodi","Marco Guida",NA,"https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"15:00","Fiorentina",2,1.1,"Atalanta",0,0.8,30535,"Stadio Artemio Franchi","Paolo Valeri",NA,"https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"15:00","Frosinone",1,1.6,"Genoa",2,1,12384,"Stadio Benito Stirpe","Juan Sacchi",NA,"https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"18:00","Parma",1,0.6,"Empoli",0,1.3,14584,"Stadio Ennio Tardini","Luca Pairetto",NA,"https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Sun",17804,"20:30","Sassuolo",1,0.7,"Milan",4,1.2,16795,"Stadio Città del Tricolore","Piero Giacomelli",NA,"https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"7","Mon",17805,"20:30","Sampdoria",2,1.2,"SPAL",1,1.3,17885,"Stadio Comunale Luigi Ferraris","Federico La Penna",NA,"https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Fri",17809,"20:30","Torino",3,1.8,"Frosinone",2,2,16554,"Stadio Olimpico di Torino","Ivan Pezzuto",NA,"https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sat",17810,"15:00","Cagliari",2,1.7,"Bologna",0,0.4,15019,"Sardegna Arena","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sat",17810,"18:00","Udinese",0,0.7,"Juventus",2,2.3,25000,"Dacia Arena","Rosario Abisso",NA,"https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sat",17810,"20:30","Empoli",0,2.1,"Roma",2,0.8,10670,"Stadio Carlo Castellani","Paolo Mazzoleni",NA,"https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"12:30","Genoa",1,1.8,"Parma",3,1.2,20511,"Stadio Comunale Luigi Ferraris","Daniele Chiffi",NA,"https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"15:00","Milan",3,2.7,"Chievo",1,0.5,48088,"Stadio Giuseppe Meazza","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/5335e1d2/Milan-Chievo-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"15:00","Atalanta",0,2,"Sampdoria",1,0.5,19164,"Stadio Atleti Azzurri d'Italia","Massimiliano Irrati",NA,"https://fbref.com/en/matches/5dc48772/Atalanta-Sampdoria-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"15:00","Lazio",1,1.5,"Fiorentina",0,1.1,30000,"Stadio Olimpico","Daniele Orsato",NA,"https://fbref.com/en/matches/86b366f7/Lazio-Fiorentina-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"18:00","Napoli",2,1.5,"Sassuolo",0,1,29647,"Stadio San Paolo","Marco Di Bello",NA,"https://fbref.com/en/matches/c1bd224f/Napoli-Sassuolo-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"8","Sun",17811,"20:30","SPAL",1,3,"Inter",2,1.4,15750,"Stadio Paolo Mazza","Fabio Maresca",NA,"https://fbref.com/en/matches/0accdf58/SPAL-Internazionale-October-7-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sat",17824,"15:00","Roma",0,1.6,"SPAL",2,1.6,39838,"Stadio Olimpico","Luca Pairetto",NA,"https://fbref.com/en/matches/e4bccaf6/Roma-SPAL-October-20-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sat",17824,"18:00","Juventus",1,1.8,"Genoa",1,1,37735,"Allianz Stadium","Federico La Penna",NA,"https://fbref.com/en/matches/46e81730/Juventus-Genoa-October-20-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sat",17824,"20:30","Udinese",0,2,"Napoli",3,1.8,21449,"Dacia Arena","Maurizio Mariani",NA,"https://fbref.com/en/matches/742e1bd2/Udinese-Napoli-October-20-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"12:30","Frosinone",3,1.1,"Empoli",3,1.6,12287,"Stadio Benito Stirpe","Daniele Orsato",NA,"https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"15:00","Chievo",1,0.9,"Atalanta",5,2.1,12000,"Stadio Marc'Antonio Bentegodi","Gianluca Rocchi",NA,"https://fbref.com/en/matches/46c6a36f/Chievo-Atalanta-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"15:00","Bologna",2,1.5,"Torino",2,0.9,23245,"Stadio Renato Dall'Ara","Luca Banti",NA,"https://fbref.com/en/matches/46ef4b1a/Bologna-Torino-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"15:00","Parma",0,0.2,"Lazio",2,2.8,18969,"Stadio Ennio Tardini","Michael Fabbri",NA,"https://fbref.com/en/matches/8fb4107b/Parma-Lazio-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"18:00","Fiorentina",1,1.6,"Cagliari",1,1,31567,"Stadio Artemio Franchi","Piero Giacomelli",NA,"https://fbref.com/en/matches/93821741/Fiorentina-Cagliari-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Sun",17825,"20:30","Inter",1,1.6,"Milan",0,0.7,78275,"Stadio Giuseppe Meazza","Marco Guida",NA,"https://fbref.com/en/matches/853013c4/Derby-della-Madonnina-Internazionale-Milan-October-21-2018-Serie-A"
"Serie A","M","ITA",2019,NA,"9","Mon",17826,"20:30","Sampdoria",0,1.3,"Sassuolo",0,0.6,19064,"Stadio Comunale Luigi Ferraris","Francesco Fourneau",NA,"https://fbref.com/en/matches/4c35760e/Sampdoria-Sassuolo-October-22-2018-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sat",18132,"18:00","Parma",0,0.3,"Juventus",1,1.4,20073,"Stadio Ennio Tardini","Fabio Maresca",NA,"https://fbref.com/en/matches/2b01c68a/Parma-Juventus-August-24-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sat",18132,"20:45","Fiorentina",3,1.7,"Napoli",4,2,33614,"Stadio Artemio Franchi","Davide Massa",NA,"https://fbref.com/en/matches/de16a772/Fiorentina-Napoli-August-24-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"18:00","Udinese",1,0.8,"Milan",0,0.7,24584,"Dacia Arena","Fabrizio Pasqua",NA,"https://fbref.com/en/matches/5d32941f/Udinese-Milan-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","SPAL",2,1.6,"Atalanta",3,1.8,11706,"Stadio Paolo Mazza","Gianluca Manganiello",NA,"https://fbref.com/en/matches/0326af7e/SPAL-Atalanta-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","Roma",3,2.5,"Genoa",3,1.3,38779,"Stadio Olimpico","Giampaolo Calvarese",NA,"https://fbref.com/en/matches/3ac8069d/Roma-Genoa-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","Torino",2,1.2,"Sassuolo",1,1.3,16536,"Stadio Olimpico di Torino","Maurizio Mariani",NA,"https://fbref.com/en/matches/6237b77f/Torino-Sassuolo-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","Hellas Verona",1,0.2,"Bologna",1,1.8,16324,"Stadio Marc'Antonio Bentegodi","Antonio Giua",NA,"https://fbref.com/en/matches/a8b82bb0/Hellas-Verona-Bologna-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","Sampdoria",0,0.7,"Lazio",3,1.8,19500,"Stadio Comunale Luigi Ferraris","Gianluca Rocchi",NA,"https://fbref.com/en/matches/de72f334/Sampdoria-Lazio-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Sun",18133,"20:45","Cagliari",0,1.2,"Brescia",1,1.3,16099,"Sardegna Arena","Eugenio Abbattista",NA,"https://fbref.com/en/matches/fb06cc65/Cagliari-Brescia-August-25-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"1","Mon",18134,"20:45","Inter",4,1.7,"Lecce",0,0.6,64188,"Stadio Giuseppe Meazza","Federico La Penna",NA,"https://fbref.com/en/matches/813ea7be/Internazionale-Lecce-August-26-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Tue",18198,"19:00","Parma",0,1.4,"Hellas Verona",1,0.3,14638,"Stadio Ennio Tardini","Gianluca Manganiello",NA,"https://fbref.com/en/matches/a480ae7a/Parma-Hellas-Verona-October-29-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Tue",18198,"21:00","Brescia",1,1.8,"Inter",2,0.8,16500,"Stadio Mario Rigamonti","Michael Fabbri",NA,"https://fbref.com/en/matches/d1c79e58/Brescia-Internazionale-October-29-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Wed",18199,"19:00","Napoli",2,2.7,"Atalanta",2,1.8,30061,"Stadio San Paolo","Piero Giacomelli",NA,"https://fbref.com/en/matches/63b092b4/Napoli-Atalanta-October-30-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Wed",18199,"21:00","Juventus",2,2.7,"Genoa",1,0.4,38732,"Allianz Stadium","Antonio Giua",NA,"https://fbref.com/en/matches/12d0d3b3/Juventus-Genoa-October-30-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Wed",18199,"21:00","Lazio",4,2.1,"Torino",0,0.8,25000,"Stadio Olimpico","Daniele Orsato",NA,"https://fbref.com/en/matches/18839ced/Lazio-Torino-October-30-2019-Serie-A"
"Serie A","M","ITA",2020,NA,"10","Wed",18199,"21:00","Sassuolo",1,0.8,"Fiorentina",2,1,11863,"Mapei Stadium - Città del Tricolore","Maurizio Mariani",NA,"https://fbref.com/en/matches/69d4c194/Sassuolo-Fiorentina-October-30-2019-Serie-A"
