"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"290","Serie A","M","ITA",2023,"Serie A","35","Mon",2023-05-15,"20:45","Sampdoria",1,1.3,"Empoli",1,1.6,16867,"Stadio Comunale Luigi Ferraris","Ermanno Feliciani",NA,"https://fbref.com/en/matches/db9a7479/Sampdoria-Empoli-May-15-2023-Serie-A"
"291","Serie A","M","ITA",2023,"Serie A","36","Fri",2023-05-19,"20:45","Sassuolo",1,1.6,"Monza",2,1.6,11745,"Mapei Stadium - Città del Tricolore","Alberto Santoro",NA,"https://fbref.com/en/matches/60d2260e/Sassuolo-Monza-May-19-2023-Serie-A"
"292","Serie A","M","ITA",2023,"Serie A","36","Sat",2023-05-20,"15:00","Cremonese",1,1.3,"Bologna",5,2.6,11140,"Stadio Giovanni Zini","Paolo Valeri",NA,"https://fbref.com/en/matches/a496e598/Cremonese-Bologna-May-20-2023-Serie-A"
"293","Serie A","M","ITA",2023,"Serie A","36","Sat",2023-05-20,"18:00","Atalanta",3,1.4,"Hellas Verona",1,0.9,9297,"Gewiss Stadium","Simone Sozza",NA,"https://fbref.com/en/matches/e7941b47/Atalanta-Hellas-Verona-May-20-2023-Serie-A"
"294","Serie A","M","ITA",2023,"Serie A","36","Sat",2023-05-20,"20:45","Milan",5,3.8,"Sampdoria",1,0.6,72105,"Stadio Giuseppe Meazza","Francesco Fourneau",NA,"https://fbref.com/en/matches/9adbcb83/Milan-Sampdoria-May-20-2023-Serie-A"
"295","Serie A","M","ITA",2023,"Serie A","36","Sun",2023-05-21,"12:30","Lecce",0,0.3,"Spezia",0,0.8,26022,"Stadio Comunale Via Del Mare","Maurizio Mariani",NA,"https://fbref.com/en/matches/31df1268/Lecce-Spezia-May-21-2023-Serie-A"
"296","Serie A","M","ITA",2023,"Serie A","36","Sun",2023-05-21,"15:00","Torino",1,1.1,"Fiorentina",1,0.8,20403,"Stadio Olimpico di Torino","Luca Massimi",NA,"https://fbref.com/en/matches/c02c3b21/Torino-Fiorentina-May-21-2023-Serie-A"
"297","Serie A","M","ITA",2023,"Serie A","36","Sun",2023-05-21,"18:00","Napoli",3,1.7,"Inter",1,0.6,50000,"Stadio Diego Armando Maradona","Livio Marinelli",NA,"https://fbref.com/en/matches/d22aead3/Napoli-Internazionale-May-21-2023-Serie-A"
"298","Serie A","M","ITA",2023,"Serie A","36","Sun",2023-05-21,"20:45","Udinese",0,0.5,"Lazio",1,2,21834,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/7caf50be/Udinese-Lazio-May-21-2023-Serie-A"
"299","Serie A","M","ITA",2023,"Serie A","36","Mon",2023-05-22,"18:30","Roma",2,1.4,"Salernitana",2,1.1,64286,"Stadio Olimpico","Andrea Colombo",NA,"https://fbref.com/en/matches/83de7ca2/Roma-Salernitana-May-22-2023-Serie-A"
"300","Serie A","M","ITA",2023,"Serie A","36","Mon",2023-05-22,"20:45","Empoli",4,2.7,"Juventus",1,1.8,15519,"Stadio Carlo Castellani","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/7fd6b785/Empoli-Juventus-May-22-2023-Serie-A"
"301","Serie A","M","ITA",2023,"Serie A","37","Fri",2023-05-26,"20:45","Sampdoria",2,2.2,"Sassuolo",2,2.9,18430,"Stadio Comunale Luigi Ferraris","Francesco Meraviglia",NA,"https://fbref.com/en/matches/e4822dc4/Sampdoria-Sassuolo-May-26-2023-Serie-A"
"302","Serie A","M","ITA",2023,"Serie A","37","Sat",2023-05-27,"15:00","Spezia",0,0.9,"Torino",4,1,10776,"Stadio Alberto Picco","Marco Guida",NA,"https://fbref.com/en/matches/3feeb5a0/Spezia-Torino-May-27-2023-Serie-A"
"303","Serie A","M","ITA",2023,"Serie A","37","Sat",2023-05-27,"15:00","Salernitana",3,1.2,"Udinese",2,2.3,27035,"Stadio Arechi","Niccolò Baroni",NA,"https://fbref.com/en/matches/cc5813d7/Salernitana-Udinese-May-27-2023-Serie-A"
"304","Serie A","M","ITA",2023,"Serie A","37","Sat",2023-05-27,"18:00","Fiorentina",2,2.3,"Roma",1,1.2,32829,"Stadio Artemio Franchi","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/db3e8df3/Fiorentina-Roma-May-27-2023-Serie-A"
"305","Serie A","M","ITA",2023,"Serie A","37","Sat",2023-05-27,"20:45","Inter",3,2.8,"Atalanta",2,1,72192,"Stadio Giuseppe Meazza","Daniele Orsato",NA,"https://fbref.com/en/matches/33fc1b77/Internazionale-Atalanta-May-27-2023-Serie-A"
"306","Serie A","M","ITA",2023,"Serie A","37","Sun",2023-05-28,"12:30","Hellas Verona",1,1,"Empoli",1,1.2,22831,"Stadio Marc'Antonio Bentegodi","Daniele Chiffi",NA,"https://fbref.com/en/matches/51bad534/Hellas-Verona-Empoli-May-28-2023-Serie-A"
"307","Serie A","M","ITA",2023,"Serie A","37","Sun",2023-05-28,"15:00","Bologna",2,1.9,"Napoli",2,1.4,27209,"Stadio Renato Dall'Ara","Matteo Marcenaro",NA,"https://fbref.com/en/matches/1207c6f7/Bologna-Napoli-May-28-2023-Serie-A"
"308","Serie A","M","ITA",2023,"Serie A","37","Sun",2023-05-28,"15:00","Monza",0,1.1,"Lecce",1,1.2,15039,"U-Power Stadium","Daniele Doveri",NA,"https://fbref.com/en/matches/aabd5510/Monza-Lecce-May-28-2023-Serie-A"
"309","Serie A","M","ITA",2023,"Serie A","37","Sun",2023-05-28,"18:00","Lazio",3,1.9,"Cremonese",2,0.6,64171,"Stadio Olimpico","Antonio Giua",NA,"https://fbref.com/en/matches/2fffba94/Lazio-Cremonese-May-28-2023-Serie-A"
"310","Serie A","M","ITA",2023,"Serie A","37","Sun",2023-05-28,"20:45","Juventus",0,0.9,"Milan",1,0.5,40231,"Allianz Stadium","Maurizio Mariani",NA,"https://fbref.com/en/matches/18e89b55/Juventus-Milan-May-28-2023-Serie-A"
"311","Serie A","M","ITA",2023,"Serie A","38","Fri",2023-06-02,"20:30","Sassuolo",1,1.1,"Fiorentina",3,1.6,12456,"Mapei Stadium - Città del Tricolore","Matteo Marchetti",NA,"https://fbref.com/en/matches/6292b87d/Sassuolo-Fiorentina-June-2-2023-Serie-A"
"312","Serie A","M","ITA",2023,"Serie A","38","Sat",2023-06-03,"18:30","Torino",0,1.1,"Inter",1,1,24528,"Stadio Olimpico di Torino","Michael Fabbri",NA,"https://fbref.com/en/matches/0eb77679/Torino-Internazionale-June-3-2023-Serie-A"
"313","Serie A","M","ITA",2023,"Serie A","38","Sat",2023-06-03,"21:00","Cremonese",2,1.4,"Salernitana",0,0.7,10308,"Stadio Giovanni Zini","Daniele Perenzoni",NA,"https://fbref.com/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A"
"314","Serie A","M","ITA",2023,"Serie A","38","Sat",2023-06-03,"21:00","Empoli",0,0.2,"Lazio",2,1.6,11545,"Stadio Carlo Castellani","Luca Massimi",NA,"https://fbref.com/en/matches/d0e9b4c5/Empoli-Lazio-June-3-2023-Serie-A"
"315","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"18:30","Napoli",2,2,"Sampdoria",0,0.6,55000,"Stadio Diego Armando Maradona","Ermanno Feliciani",NA,"https://fbref.com/en/matches/971ace55/Napoli-Sampdoria-June-4-2023-Serie-A"
"316","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"21:00","Atalanta",5,4,"Monza",2,1.2,19389,"Gewiss Stadium","Marco Di Bello",NA,"https://fbref.com/en/matches/08c664e0/Atalanta-Monza-June-4-2023-Serie-A"
"317","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"21:00","Milan",3,2.4,"Hellas Verona",1,0.8,72102,"Stadio Giuseppe Meazza","Paolo Valeri",NA,"https://fbref.com/en/matches/0913fff4/Milan-Hellas-Verona-June-4-2023-Serie-A"
"318","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"21:00","Udinese",0,0.8,"Juventus",1,1.3,23266,"Dacia Arena","Marco Guida",NA,"https://fbref.com/en/matches/45b97b33/Udinese-Juventus-June-4-2023-Serie-A"
"319","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"21:00","Lecce",2,1.4,"Bologna",3,1.1,25816,"Stadio Comunale Via Del Mare","Marco Piccinini",NA,"https://fbref.com/en/matches/5fc0f97e/Lecce-Bologna-June-4-2023-Serie-A"
"320","Serie A","M","ITA",2023,"Serie A","38","Sun",2023-06-04,"21:00","Roma",2,2.2,"Spezia",1,1,62242,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/941a08b5/Roma-Spezia-June-4-2023-Serie-A"
"321","Serie A","M","ITA",2023,"Serie A","4","Tue",2022-08-30,"18:30","Sassuolo",0,1.1,"Milan",0,0.7,18053,"Mapei Stadium - Città del Tricolore","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/0341a612/Sassuolo-Milan-August-30-2022-Serie-A"
"322","Serie A","M","ITA",2023,"Serie A","4","Tue",2022-08-30,"20:45","Inter",3,2.2,"Cremonese",1,1.2,70750,"Stadio Giuseppe Meazza","Francesco Fourneau",NA,"https://fbref.com/en/matches/20916b65/Internazionale-Cremonese-August-30-2022-Serie-A"
"323","Serie A","M","ITA",2023,"Serie A","4","Tue",2022-08-30,"20:45","Roma",3,1.8,"Monza",0,0.9,60669,"Stadio Olimpico","Marco Piccinini",NA,"https://fbref.com/en/matches/707c399a/Roma-Monza-August-30-2022-Serie-A"
"324","Serie A","M","ITA",2023,"Serie A","4","Wed",2022-08-31,"18:30","Sampdoria",1,0.8,"Lazio",1,1.5,18499,"Stadio Comunale Luigi Ferraris","Gianluca Aureliano",NA,"https://fbref.com/en/matches/22235a4e/Sampdoria-Lazio-August-31-2022-Serie-A"
"325","Serie A","M","ITA",2023,"Serie A","4","Wed",2022-08-31,"18:30","Udinese",1,1.3,"Fiorentina",0,0.7,19684,"Dacia Arena","Maurizio Mariani",NA,"https://fbref.com/en/matches/3b87ef37/Udinese-Fiorentina-August-31-2022-Serie-A"
"326","Serie A","M","ITA",2023,"Serie A","4","Wed",2022-08-31,"18:30","Empoli",1,1.1,"Hellas Verona",1,0.6,7269,"Stadio Carlo Castellani","Marco Serra",NA,"https://fbref.com/en/matches/523392a5/Empoli-Hellas-Verona-August-31-2022-Serie-A"
"327","Serie A","M","ITA",2023,"Serie A","4","Wed",2022-08-31,"20:45","Juventus",2,0.9,"Spezia",0,0.2,35709,"Allianz Stadium","Andrea Colombo",NA,"https://fbref.com/en/matches/467ad271/Juventus-Spezia-August-31-2022-Serie-A"
"328","Serie A","M","ITA",2023,"Serie A","4","Wed",2022-08-31,"20:45","Napoli",1,1.7,"Lecce",1,1.1,37573,"Stadio Diego Armando Maradona","Matteo Marcenaro",NA,"https://fbref.com/en/matches/d2dba35c/Napoli-Lecce-August-31-2022-Serie-A"
"329","Serie A","M","ITA",2023,"Serie A","4","Thu",2022-09-01,"20:45","Atalanta",3,2.9,"Torino",1,0.4,17928,"Gewiss Stadium","Marco Di Bello",NA,"https://fbref.com/en/matches/a8d5d5fc/Atalanta-Torino-September-1-2022-Serie-A"
"330","Serie A","M","ITA",2023,"Serie A","4","Thu",2022-09-01,"20:45","Bologna",1,1.8,"Salernitana",1,1.4,19787,"Stadio Renato Dall'Ara","Davide Ghersini",NA,"https://fbref.com/en/matches/df30d258/Bologna-Salernitana-September-1-2022-Serie-A"
"331","Serie A","M","ITA",2023,"Serie A","5","Sat",2022-09-03,"15:00","Fiorentina",1,2.1,"Juventus",1,0.9,36550,"Stadio Artemio Franchi","Daniele Doveri",NA,"https://fbref.com/en/matches/cc24f0a1/Fiorentina-Juventus-September-3-2022-Serie-A"
"332","Serie A","M","ITA",2023,"Serie A","5","Sat",2022-09-03,"18:00","Milan",3,1.3,"Inter",2,1.8,75475,"Stadio Giuseppe Meazza","Daniele Chiffi",NA,"https://fbref.com/en/matches/32e63a16/Derby-della-Madonnina-Milan-Internazionale-September-3-2022-Serie-A"
"333","Serie A","M","ITA",2023,"Serie A","5","Sat",2022-09-03,"20:45","Lazio",1,0.3,"Napoli",2,2.1,39000,"Stadio Olimpico","Simone Sozza",NA,"https://fbref.com/en/matches/59d945a1/Lazio-Napoli-September-3-2022-Serie-A"
"334","Serie A","M","ITA",2023,"Serie A","5","Sun",2022-09-04,"12:30","Cremonese",0,0.4,"Sassuolo",0,1.5,9105,"Stadio Giovanni Zini","Luca Pairetto",NA,"https://fbref.com/en/matches/923a83e0/Cremonese-Sassuolo-September-4-2022-Serie-A"
"335","Serie A","M","ITA",2023,"Serie A","5","Sun",2022-09-04,"15:00","Spezia",2,0.9,"Bologna",2,0.9,7555,"Stadio Alberto Picco","Antonio Giua",NA,"https://fbref.com/en/matches/250097f3/Spezia-Bologna-September-4-2022-Serie-A"
"336","Serie A","M","ITA",2023,"Serie A","5","Sun",2022-09-04,"18:00","Hellas Verona",2,2.5,"Sampdoria",1,0.8,16675,"Stadio Marc'Antonio Bentegodi","Paolo Valeri",NA,"https://fbref.com/en/matches/c8543255/Hellas-Verona-Sampdoria-September-4-2022-Serie-A"
"337","Serie A","M","ITA",2023,"Serie A","5","Sun",2022-09-04,"20:45","Udinese",4,1.2,"Roma",0,0.8,24108,"Dacia Arena","Fabio Maresca",NA,"https://fbref.com/en/matches/7de0fe74/Udinese-Roma-September-4-2022-Serie-A"
"338","Serie A","M","ITA",2023,"Serie A","5","Mon",2022-09-05,"18:30","Salernitana",2,1.3,"Empoli",2,0.9,18173,"Stadio Arechi","Rosario Abisso",NA,"https://fbref.com/en/matches/36c3d84d/Salernitana-Empoli-September-5-2022-Serie-A"
"339","Serie A","M","ITA",2023,"Serie A","5","Mon",2022-09-05,"18:30","Monza",0,0.6,"Atalanta",2,1.9,11970,"U-Power Stadium","Juan Sacchi",NA,"https://fbref.com/en/matches/c859cc09/Monza-Atalanta-September-5-2022-Serie-A"
"340","Serie A","M","ITA",2023,"Serie A","5","Mon",2022-09-05,"20:45","Torino",1,1.1,"Lecce",0,0.3,19087,"Stadio Olimpico di Torino","Manuel Volpi",NA,"https://fbref.com/en/matches/def4d163/Torino-Lecce-September-5-2022-Serie-A"
"341","Serie A","M","ITA",2023,"Serie A","6","Sat",2022-09-10,"15:00","Napoli",1,2.2,"Spezia",0,0.5,32839,"Stadio Diego Armando Maradona","Alberto Santoro",NA,"https://fbref.com/en/matches/b8081607/Napoli-Spezia-September-10-2022-Serie-A"
"342","Serie A","M","ITA",2023,"Serie A","6","Sat",2022-09-10,"18:00","Inter",1,1.5,"Torino",0,0.7,69134,"Stadio Giuseppe Meazza","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/c85b25b5/Internazionale-Torino-September-10-2022-Serie-A"
"343","Serie A","M","ITA",2023,"Serie A","6","Sat",2022-09-10,"20:45","Sampdoria",1,0.7,"Milan",2,1.7,23049,"Stadio Comunale Luigi Ferraris","Michael Fabbri",NA,"https://fbref.com/en/matches/4faaa6ec/Sampdoria-Milan-September-10-2022-Serie-A"
"344","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"12:30","Atalanta",1,0.7,"Cremonese",1,0.6,18252,"Gewiss Stadium","Andrea Colombo",NA,"https://fbref.com/en/matches/38a5cf6c/Atalanta-Cremonese-September-11-2022-Serie-A"
"345","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"15:00","Bologna",2,0.6,"Fiorentina",1,1.3,18901,"Stadio Renato Dall'Ara","Daniele Orsato",NA,"https://fbref.com/en/matches/14c086eb/Derby-dellAppennino-Bologna-Fiorentina-September-11-2022-Serie-A"
"346","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"15:00","Lecce",1,0.9,"Monza",1,0.1,23391,"Stadio Comunale Via Del Mare","Luca Pairetto",NA,"https://fbref.com/en/matches/1a32ed3c/Lecce-Monza-September-11-2022-Serie-A"
"347","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"15:00","Sassuolo",1,0.5,"Udinese",3,2.1,8694,"Mapei Stadium - Città del Tricolore","Giacomo Camplone",NA,"https://fbref.com/en/matches/b76dac48/Sassuolo-Udinese-September-11-2022-Serie-A"
"348","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"18:00","Lazio",2,1.1,"Hellas Verona",0,0.3,38000,"Stadio Olimpico","Massimiliano Irrati",NA,"https://fbref.com/en/matches/b372a1ce/Lazio-Hellas-Verona-September-11-2022-Serie-A"
"349","Serie A","M","ITA",2023,"Serie A","6","Sun",2022-09-11,"20:45","Juventus",2,1.9,"Salernitana",2,1.6,35097,"Allianz Stadium","Matteo Marcenaro",NA,"https://fbref.com/en/matches/d30f4885/Juventus-Salernitana-September-11-2022-Serie-A"
"350","Serie A","M","ITA",2023,"Serie A","6","Mon",2022-09-12,"20:45","Empoli",1,1.1,"Roma",2,3,4560,"Stadio Carlo Castellani","Livio Marinelli",NA,"https://fbref.com/en/matches/6c06536f/Empoli-Roma-September-12-2022-Serie-A"
"351","Serie A","M","ITA",2023,"Serie A","7","Fri",2022-09-16,"20:45","Salernitana",1,1.2,"Lecce",2,1.5,19488,"Stadio Arechi","Daniele Doveri",NA,"https://fbref.com/en/matches/e289cc52/Salernitana-Lecce-September-16-2022-Serie-A"
"352","Serie A","M","ITA",2023,"Serie A","7","Sat",2022-09-17,"15:00","Bologna",0,1.6,"Empoli",1,1.6,15670,"Stadio Renato Dall'Ara","Manuel Volpi",NA,"https://fbref.com/en/matches/be773055/Bologna-Empoli-September-17-2022-Serie-A"
"353","Serie A","M","ITA",2023,"Serie A","7","Sat",2022-09-17,"18:00","Spezia",2,0.7,"Sampdoria",1,0.9,10000,"Stadio Alberto Picco","Simone Sozza",NA,"https://fbref.com/en/matches/4005dac1/Spezia-Sampdoria-September-17-2022-Serie-A"
"354","Serie A","M","ITA",2023,"Serie A","7","Sat",2022-09-17,"20:45","Torino",0,0.7,"Sassuolo",1,0.4,14822,"Stadio Olimpico di Torino","Niccolò Baroni",NA,"https://fbref.com/en/matches/a7f11ac3/Torino-Sassuolo-September-17-2022-Serie-A"
"355","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"12:30","Udinese",3,1.6,"Inter",1,1.1,22475,"Dacia Arena","Paolo Valeri",NA,"https://fbref.com/en/matches/f5b53307/Udinese-Internazionale-September-18-2022-Serie-A"
"356","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"15:00","Cremonese",0,1.3,"Lazio",4,3.1,12991,"Stadio Giovanni Zini","Daniele Orsato",NA,"https://fbref.com/en/matches/1c27f475/Cremonese-Lazio-September-18-2022-Serie-A"
"357","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"15:00","Monza",1,2.5,"Juventus",0,0.9,12878,"U-Power Stadium","Fabio Maresca",NA,"https://fbref.com/en/matches/7f6b336d/Monza-Juventus-September-18-2022-Serie-A"
"358","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"15:00","Fiorentina",2,2.4,"Hellas Verona",0,0.6,32216,"Stadio Artemio Franchi","Antonio Rapuano",NA,"https://fbref.com/en/matches/c48d99be/Fiorentina-Hellas-Verona-September-18-2022-Serie-A"
"359","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"18:00","Roma",0,2.4,"Atalanta",1,0.2,61335,"Stadio Olimpico","Daniele Chiffi",NA,"https://fbref.com/en/matches/7f3c30b2/Roma-Atalanta-September-18-2022-Serie-A"
"360","Serie A","M","ITA",2023,"Serie A","7","Sun",2022-09-18,"20:45","Milan",1,2.6,"Napoli",2,1.4,72573,"Stadio Giuseppe Meazza","Maurizio Mariani",NA,"https://fbref.com/en/matches/6f318e21/Milan-Napoli-September-18-2022-Serie-A"
"361","Serie A","M","ITA",2023,"Serie A","8","Sat",2022-10-01,"15:00","Napoli",3,1.6,"Torino",1,1,35953,"Stadio Diego Armando Maradona","Luca Massimi",NA,"https://fbref.com/en/matches/5b1b5139/Napoli-Torino-October-1-2022-Serie-A"
"362","Serie A","M","ITA",2023,"Serie A","8","Sat",2022-10-01,"18:00","Inter",1,1,"Roma",2,1,75389,"Stadio Giuseppe Meazza","Davide Massa",NA,"https://fbref.com/en/matches/e8065e11/Internazionale-Roma-October-1-2022-Serie-A"
"363","Serie A","M","ITA",2023,"Serie A","8","Sat",2022-10-01,"20:45","Empoli",1,1.1,"Milan",3,2.3,15497,"Stadio Carlo Castellani","Gianluca Aureliano",NA,"https://fbref.com/en/matches/41b8fcde/Empoli-Milan-October-1-2022-Serie-A"
"364","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"12:30","Lazio",4,2.3,"Spezia",0,1.1,41000,"Stadio Olimpico","Juan Sacchi",NA,"https://fbref.com/en/matches/8f0179e7/Lazio-Spezia-October-2-2022-Serie-A"
"365","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"15:00","Sassuolo",5,3.2,"Salernitana",0,0.5,15786,"Mapei Stadium - Città del Tricolore","Maria Sole Ferrieri Caputi",NA,"https://fbref.com/en/matches/1ad969fe/Sassuolo-Salernitana-October-2-2022-Serie-A"
"366","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"15:00","Lecce",1,1,"Cremonese",1,1.6,23377,"Stadio Comunale Via Del Mare","Livio Marinelli",NA,"https://fbref.com/en/matches/d2384d3e/Lecce-Cremonese-October-2-2022-Serie-A"
"367","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"15:00","Sampdoria",0,0.1,"Monza",3,1.4,19806,"Stadio Comunale Luigi Ferraris","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/f369742b/Sampdoria-Monza-October-2-2022-Serie-A"
"368","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"18:00","Atalanta",1,1.3,"Fiorentina",0,0.7,18265,"Gewiss Stadium","Massimiliano Irrati",NA,"https://fbref.com/en/matches/1824b24f/Atalanta-Fiorentina-October-2-2022-Serie-A"
"369","Serie A","M","ITA",2023,"Serie A","8","Sun",2022-10-02,"20:45","Juventus",3,1.8,"Bologna",0,0.4,34662,"Allianz Stadium","Rosario Abisso",NA,"https://fbref.com/en/matches/1b6d7e97/Juventus-Bologna-October-2-2022-Serie-A"
"370","Serie A","M","ITA",2023,"Serie A","8","Mon",2022-10-03,"20:45","Hellas Verona",1,0.3,"Udinese",2,1.8,15352,"Stadio Marc'Antonio Bentegodi","Daniele Minelli",NA,"https://fbref.com/en/matches/d2d715e4/Hellas-Verona-Udinese-October-3-2022-Serie-A"
"371","Serie A","M","ITA",2023,"Serie A","9","Sat",2022-10-08,"15:00","Sassuolo",1,1.2,"Inter",2,2.3,17574,"Mapei Stadium - Città del Tricolore","Simone Sozza",NA,"https://fbref.com/en/matches/bf6846ad/Sassuolo-Internazionale-October-8-2022-Serie-A"
"372","Serie A","M","ITA",2023,"Serie A","9","Sat",2022-10-08,"18:00","Milan",2,2.2,"Juventus",0,0.8,75530,"Stadio Giuseppe Meazza","Daniele Orsato",NA,"https://fbref.com/en/matches/2336a6d4/Milan-Juventus-October-8-2022-Serie-A"
"373","Serie A","M","ITA",2023,"Serie A","9","Sat",2022-10-08,"20:45","Bologna",1,0.8,"Sampdoria",1,0.6,20871,"Stadio Renato Dall'Ara","Marco Piccinini",NA,"https://fbref.com/en/matches/9d6251c0/Bologna-Sampdoria-October-8-2022-Serie-A"
"374","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"12:30","Torino",1,2.4,"Empoli",1,0.2,16793,"Stadio Olimpico di Torino","Francesco Fourneau",NA,"https://fbref.com/en/matches/880f23f3/Torino-Empoli-October-9-2022-Serie-A"
"375","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"15:00","Udinese",2,1,"Atalanta",2,2.1,24671,"Dacia Arena","Daniele Doveri",NA,"https://fbref.com/en/matches/0006415c/Udinese-Atalanta-October-9-2022-Serie-A"
"376","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"15:00","Salernitana",2,1.1,"Hellas Verona",1,0.9,15922,"Stadio Arechi","Davide Ghersini",NA,"https://fbref.com/en/matches/01893b95/Salernitana-Hellas-Verona-October-9-2022-Serie-A"
"377","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"15:00","Monza",2,0.7,"Spezia",0,0.5,12094,"U-Power Stadium","Daniele Perenzoni",NA,"https://fbref.com/en/matches/08f73f52/Monza-Spezia-October-9-2022-Serie-A"
"378","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"18:00","Cremonese",1,0.8,"Napoli",4,4.1,14238,"Stadio Giovanni Zini","Rosario Abisso",NA,"https://fbref.com/en/matches/dd82988b/Cremonese-Napoli-October-9-2022-Serie-A"
"379","Serie A","M","ITA",2023,"Serie A","9","Sun",2022-10-09,"20:45","Roma",2,3.2,"Lecce",1,0.3,64018,"Stadio Olimpico","Alessandro Prontera",NA,"https://fbref.com/en/matches/6a7ff463/Roma-Lecce-October-9-2022-Serie-A"
"380","Serie A","M","ITA",2023,"Serie A","9","Mon",2022-10-10,"20:45","Fiorentina",0,2.2,"Lazio",4,1.6,30574,"Stadio Artemio Franchi","Fabio Maresca",NA,"https://fbref.com/en/matches/91790ad1/Fiorentina-Lazio-October-10-2022-Serie-A"
"381","Serie A","M","ITA",2023,"Relegation tie-breaker",NA,"Sun",2023-06-11,"20:45","Spezia",1,1.9,"Hellas Verona",3,0.8,NA,"Dacia Arena","Daniele Orsato",NA,"https://fbref.com/en/matches/e0449015/Spezia-Hellas-Verona-June-11-2023-Serie-A"
